This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"208417","VANDERBILT 1",-84.4397,45.1703,276,"COOP","18823"
"208706","WATTON",-88.6667,46.5103,435,"COOP","18844"
"208772","WELLSTON TIP",-85.9394,44.2586,198,"COOP","18849"
"208774","WELLSTON 1 S",-85.9611,44.2094,234,"COOP","18850"
"208800","WEST BRANCH",-84.2011,44.2542,270,"COOP","18852"
"208941","WHITE LAKE 4",-83.4717,42.6981,321,"COOP","18860"
"208967","WILLIAMSBURG",-85.4161,44.8561,210,"COOP","18864"
"208972","WHITMORE LAK",-83.7831,42.4356,276,"COOP","18865"
"209110","WYANDOTTE",-83.1686,42.2011,177,"COOP","18879"
"210018","ADA",-96.5153,47.2936,277,"COOP","18882"
"210059","AITKIN 2 E",-93.7031,46.5339,370,"COOP","18885"
"210075","ALBERT LEA 3",-93.3019,43.6064,375,"COOP","18887"
"210110","ALEXANDRIA",-95.4000,45.8667,424,"COOP","18891"
"210146","ALTURA 5W",-92.0397,44.0633,264,"COOP","18896"
"210190","ANDOVER 1N",-93.2928,45.2533,274,"COOP","18899"
"210287","ARTICHOKE LA",-96.1542,45.3783,335,"COOP","18902"
"210355","AUSTIN 3 S",-92.9903,43.6233,370,"COOP","18905"
"210387","BABBITT",-91.9442,47.7103,455,"COOP","18909"
"210643","BEMIDJI",-94.8878,47.5475,419,"COOP","18920"
"210855","BLUE EARTH D",-94.0969,43.6369,331,"COOP","18933"
"210939","BRAINERD",-94.2000,46.3667,360,"COOP","18935"
"210989","BRIMSON 1 E",-91.8581,47.2847,462,"COOP","18940"
"211063","BROWNS VALLE",-96.8278,45.5939,302,"COOP","18941"
"211065","BROWNTON WWT",-94.3400,44.7344,317,"COOP","18942"
"211074","BRUNO 7 ENE",-92.5406,46.3014,378,"COOP","18943"
"211198","CALEDONIA",-91.5028,43.6308,355,"COOP","18946"
"211227","CAMBRIDGE ME",-93.2422,45.5678,293,"COOP","18947"
"211250","CAMP NORRIS",-95.1817,48.6100,390,"COOP","18949"
"211263","CANBY",-96.2764,44.7089,379,"COOP","18950"
"211374","CASS LAKE",-94.6147,47.3847,414,"COOP","18956"
"211448","CHANHASSEN W",-93.5650,44.8514,288,"COOP","18960"
"211630","CLOQUET",-92.5253,46.7047,386,"COOP","18968"
"211691","COLLEGEVILLE",-94.4047,45.5872,373,"COOP","18971"
"211771","COOK",-92.6925,47.8506,401,"COOP","18973"
"211840","COTTON",-92.4667,47.1700,405,"COOP","18979"
"211891","CROOKSTON NW",-96.6028,47.8014,271,"COOP","18983"
"212023","DASSEL",-94.3075,45.0825,332,"COOP","18989"
"212038","DAWSON",-96.0447,44.9317,322,"COOP","18990"
"212146","DETROIT LAKE",-95.6056,46.8572,468,"COOP","18995"
"212486","ELGIN 2 SSW",-92.2703,44.0969,338,"COOP","19008"
"212500","ELK RIVER",-93.5833,45.3000,277,"COOP","19009"
"212555","ELY 25 E",-91.4556,47.9753,425,"COOP","19013"
"212576","EMBARRASS",-92.1958,47.6581,427,"COOP","19015"
"212645","EVELETH WAST",-92.5303,47.4581,440,"COOP","19016"
"212721","FARIBAULT",-93.2753,44.3161,287,"COOP","19020"
"212842","FLOODWOOD 3",-92.8700,46.9728,384,"COOP","19028"
"213076","GAYLORD",-94.2206,44.5564,310,"COOP","19039"
"213104","GEORGETOWN 1",-96.7758,47.0792,270,"COOP","19040"
"213282","GRAND MARAIS",-90.3606,47.7394,187,"COOP","19048"
"213296","GRAND PORTAG",-89.6908,47.9711,223,"COOP","19051"
"213303","GRAND RAPIDS",-93.4975,47.2436,399,"COOP","19053"
"213311","GRANITE FALL",-95.5553,44.8089,277,"COOP","19055"
"213417","GUNFLINT LAK",-90.8772,48.1603,443,"COOP","19059"
"213455","HALLACK",-96.9406,48.7714,248,"COOP","19061"
"213567","HASTINGS DAM",-92.8667,44.7667,212,"COOP","19067"
"214008","INDUS 3 W",-93.8992,48.6236,334,"COOP","19093"
"214103","ISLE 12 N",-93.5303,46.3092,392,"COOP","19101"
"214106","ITASCA UNIV",-95.1928,47.2258,454,"COOP","19102"
"214176","JORDAN 1 S",-93.6167,44.6500,283,"COOP","19104"
"214191","KABETOGAMA",-93.0294,48.4453,349,"COOP","19105"
"214373","KIMBALL 3N",-94.3056,45.3531,349,"COOP","19110"
"214418","LA CRESCENT",-91.3100,43.8658,197,"COOP","19113"
"214433","LAKE BRONSON",-96.6339,48.7228,290,"COOP","19116"
"214438","LAKE CITY",-92.2786,44.4308,216,"COOP","19117"
"214453","LAKEFIELD 2",-95.1519,43.7022,466,"COOP","19120"
"214534","LAKE WILSON",-95.9572,43.9981,525,"COOP","19122"
"214546","LAMBERTON SW",-95.3153,44.2394,349,"COOP","19124"
"214652","LEECH LAKE D",-94.2228,47.2467,397,"COOP","19128"
"214692","LESTER PRAIR",-94.0228,44.8842,301,"COOP","19130"
"214778","LITCHFIELD",-94.5375,45.1369,345,"COOP","19133"
"214861","LONG PRAIRIE",-94.8731,45.9800,393,"COOP","19138"
"214994","MADISON SEWA",-96.1750,45.0069,329,"COOP","19145"
"215204","MARSHALL",-95.7908,44.4706,351,"COOP","19157"
"215325","MELROSE",-94.8022,45.6775,366,"COOP","19163"
"215392","MILACA",-93.6333,45.7667,336,"COOP","19164"
"215400","MILAN 1 NW",-95.9269,45.1219,311,"COOP","19165"
"215482","MINNEOTA",-95.9961,44.5622,357,"COOP","19173"
"215488","MINNESOTA CI",-91.8122,44.1600,204,"COOP","19175"
"215615","MORA",-93.3000,45.8833,306,"COOP","19187"
"215638","MORRIS WC EX",-95.8747,45.5903,347,"COOP","19188"
"215838","NEW HOPE",-93.3667,45.0167,287,"COOP","19194"
"215902","NEW YORK MIL",-95.3794,46.5106,427,"COOP","19200"
"215989","NORTHOME 3S",-94.2556,47.8358,431,"COOP","19205"
"216166","ONAMIA RANGE",-93.6672,46.0675,384,"COOP","19211"
"216211","ORR 3E",-92.7636,48.0508,401,"COOP","19213"
"216225","ORTONVILLE 1",-96.4292,45.3092,335,"COOP","19217"
"216228","ORWELL DAM",-96.1783,46.2147,329,"COOP","19218"
"216276","OTTERTAIL",-95.5464,46.4314,416,"COOP","19221"
"216287","OWATONNA",-93.2333,44.1000,351,"COOP","19222"
"216547","PINE RIVER D",-94.1089,46.6694,381,"COOP","19232"
"216565","PIPESTONE",-96.3258,44.0139,520,"COOP","19233"
"216612","POKEGAMA DAM",-93.5861,47.2508,390,"COOP","19236"
"216654","PRESTON",-92.0747,43.6725,283,"COOP","19238"
"216787","RED LAKE FAL",-96.2806,47.8825,307,"COOP","19245"
"216795","RED LAKE IND",-95.0161,47.8769,372,"COOP","19246"
"216817","RED WING",-92.5333,44.5667,210,"COOP","19247"
"216822","RED WING DAM",-92.6100,44.6103,206,"COOP","19248"
"216839","REDWOOD FALL",-95.0942,44.5825,255,"COOP","19252"
"216920","RICE",-94.2078,45.7578,332,"COOP","19256"
"217011","ROCHESTER AP",-92.4728,43.9336,392,"COOP","19265"
"217107","ROSEMOUNT AG",-93.0975,44.7178,290,"COOP","19271"
"217149","ROTHSAY",-96.2869,46.4808,377,"COOP","19272"
"217184","RUSHFORD",-91.7500,43.8053,235,"COOP","19274"
"217326","ST JAMES FIL",-94.6122,43.9908,319,"COOP","19282"
"217405","ST PETER 2 S",-93.9903,44.3061,259,"COOP","19290"
"217460","SANDY LAKE D",-93.3211,46.7953,376,"COOP","19292"
"217502","SANTIAGO 3 E",-93.7667,45.5500,311,"COOP","19293"
"217602","SHERBURN 3 W",-94.7744,43.6303,402,"COOP","19299"
"217941","SPRING VALLE",-92.3925,43.6933,389,"COOP","19309"
"218039","STILLWATER 2",-92.8522,45.0453,274,"COOP","19313"
"218227","THEILMAN 1 S",-92.1942,44.2814,244,"COOP","19318"
"218254","THORHULT",-95.2481,48.2325,378,"COOP","19323"
"218311","TOWER 3 S",-92.2858,47.7553,445,"COOP","19327"
"218323","TRACY",-95.6308,44.2394,428,"COOP","19328"
"218419","TWO HARBORS",-91.6653,47.0258,191,"COOP","19333"
"218421","TWO HARBORS",-91.7067,47.1253,413,"COOP","19334"
"218450","UNIV OF MINN",-93.1833,44.9833,296,"COOP","19336"
"218477","VADNAIS LAKE",-93.1042,45.0589,271,"COOP","19338"
"218552","WABASHA",-92.0486,44.3850,213,"COOP","19342"
"218692","WASECA EXP S",-93.5328,44.0725,351,"COOP","19352"
"218729","WATSON 1 NE",-95.7894,45.0225,289,"COOP","19355"
"218808","WELLS",-93.7333,43.7333,365,"COOP","19357"
"218907","WHEATON",-96.4953,45.8050,310,"COOP","19360"
"218947","WHITE ROCK D",-96.5650,45.8619,312,"COOP","19364"
"218986","WILD RIVER S",-92.7489,45.5231,287,"COOP","19366"
"219001","WILLMAR 2N",-95.0422,45.1550,352,"COOP","19369"
"219033","WINDOM",-95.1194,43.8736,419,"COOP","19372"
"219046","WINNEBAGO",-94.1883,43.7689,338,"COOP","19373"
"219059","WINNIBIGOSHI",-94.0586,47.4306,401,"COOP","19374"
"219072","WINONA DAM 5",-91.6703,44.0875,202,"COOP","19376"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP","19382"
"219170","WORTHINGTON",-95.5803,43.6450,479,"COOP","19386"
"219173","WRIGHT 4 NW",-93.0700,46.7181,395,"COOP","19387"
"219249","ZUMBROTA",-92.6667,44.3000,300,"COOP","19394"
"220173","AMORY LOCK &",-88.4883,34.0117,70,"COOP","19405"
"220237","ARKABUTLA DA",-90.1336,34.7497,73,"COOP","19410"
"220290","ASHLAND",-89.1767,34.8328,195,"COOP","19411"
"220378","BALDWYN",-88.6394,34.4833,110,"COOP","19414"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP","19421"
"220656","BELMONT 2 SS",-88.1994,34.4772,187,"COOP","19423"
"221314","CALHOUN CITY",-89.3158,33.8586,78,"COOP","19445"
"221389","CANTON 4N",-90.0361,32.6714,76,"COOP","19446"
"221738","CLEVELAND",-90.7389,33.7367,40,"COOP","19458"
"221804","COFFEEVILLE",-89.6714,33.9803,73,"COOP","19461"
"222773","ENID DAM",-89.9058,34.1600,91,"COOP","19495"
"223441","GLOSTER",-91.0186,31.2022,131,"COOP","19514"
"223700","GUNTOWN 3 NW",-88.7036,34.4839,110,"COOP","19529"
"223975","HERNANDO",-89.9853,34.8161,116,"COOP","19536"
"224265","HOUSTON",-89.0083,33.9278,83,"COOP","19543"
"224869","LAMBERT 1 W",-90.3058,34.2017,47,"COOP","19563"
"224966","LEAKESVILLE",-88.5500,31.1500,32,"COOP","19567"
"225070","LIBERTY 5 W",-90.8944,31.1631,105,"COOP","19570"
"226484","OCEAN SPRING",-88.7169,30.3594,3,"COOP","19621"
"226527","OLIVE BRANCH",-89.8472,34.9356,88,"COOP","19627"
"227066","PLEASANT HIL",-89.9119,34.8989,108,"COOP","19655"
"227106","PONTOTOC",-88.9928,34.2547,153,"COOP","19656"
"227128","POPLARVILLE",-89.5453,30.8408,95,"COOP","19659"
"227815","SARDIS DAM",-89.7903,34.3961,70,"COOP","19688"
"227840","SAUCIER EXP",-89.0550,30.6264,70,"COOP","19692"
"229006","TUPELO 3",-88.6953,34.2356,79,"COOP","19728"
"229079","UNIVERSITY",-89.5358,34.3803,116,"COOP","19734"
"229439","WAYNESBORO 2",-88.6708,31.6775,61,"COOP","19756"
"230051","ALBANY",-94.3308,40.2486,267,"COOP","19784"
"230127","ALTON 6 SE",-91.3044,36.6300,247,"COOP","19788"
"230143","AMITY 4 NE",-94.3600,39.8914,274,"COOP","19790"
"230163","ANDERSON 3W",-94.4853,36.6450,338,"COOP","19792"
"230204","APPLETON CIT",-94.0281,38.1869,260,"COOP","19796"
"230360","AVA 6W",-92.7558,37.0089,382,"COOP","19804"
"230368","AVA 12 SW",-92.8514,36.8753,344,"COOP","19806"
"230608","BETHANY",-94.0269,40.2575,289,"COOP","19814"
"230657","BILLINGS 2 N",-93.5500,37.0839,412,"COOP","19815"
"230747","BLUE LICK",-93.1967,39.0156,241,"COOP","19821"
"230789","BOLIVAR 1 NE",-93.3911,37.6167,315,"COOP","19824"
"230824","BOONVILLE 4S",-92.8103,38.9392,214,"COOP","19831"
"230856","BOWLING GREE",-91.2594,39.3839,241,"COOP","19832"
"230887","BRANSON AP",-93.1969,36.5258,397,"COOP","19835"
"231087","BUFFALO 2 N",-93.1067,37.6667,331,"COOP","19840"
"231141","BURLINGTON J",-95.0894,40.4450,293,"COOP","19843"
"231216","CAMERON",-94.2531,39.7414,308,"COOP","19851"
"231275","CANTON L AND",-91.5158,40.1433,149,"COOP","19853"
"231283","CAP AU GRIS",-90.6886,39.0031,137,"COOP","19854"
"231340","CARROLLTON",-93.4886,39.3594,215,"COOP","19860"
"231383","CASSVILLE RA",-93.8578,36.6728,408,"COOP","19865"
"231580","CHILLICOTHE",-93.5592,39.7850,212,"COOP","19872"
"231600","CLARENCE CAN",-91.6450,39.5253,214,"COOP","19875"
"231640","CLARKSVILLE",-90.9053,39.3731,140,"COOP","19876"
"231674","CLEARWATER D",-90.7756,37.1319,201,"COOP","19877"
"231711","CLINTON",-93.7711,38.3950,235,"COOP","19881"
"231773","COLOMA",-93.5222,39.5378,238,"COOP","19884"
"231822","CONCEPTION",-94.6833,40.2394,338,"COOP","19892"
"231837","CONCORDIA",-93.5703,38.9783,233,"COOP","19893"
"231924","COSBY 2 W",-94.7078,39.8536,277,"COOP","19895"
"232220","DE SOTO",-90.5058,38.1228,214,"COOP","19907"
"232240","DIAMOND 2 W",-94.3519,36.9858,326,"COOP","19910"
"232302","DORA",-92.2328,36.7797,302,"COOP","19913"
"232482","EDINA",-92.1678,40.1692,238,"COOP","19922"
"232503","ELDON",-92.5808,38.3486,283,"COOP","19923"
"232511","ELDORADO SPR",-94.0156,37.8639,280,"COOP","19924"
"232850","FESTUS",-90.3981,38.2306,183,"COOP","19952"
"232981","FORT LEONARD",-92.1052,37.7479,342,"COOP","19956"
"233038","FREDERICKTOW",-90.3086,37.5739,219,"COOP","19958"
"233043","FREEDOM",-91.6900,38.4647,227,"COOP","19959"
"233094","GALENA",-93.4661,36.8042,319,"COOP","19962"
"233102","GALLATIN 4W",-93.9633,39.9108,282,"COOP","19963"
"233222","GLASGOW",-92.8483,39.2242,180,"COOP","19970"
"233416","GREEN CITY",-92.9492,40.3503,277,"COOP","19980"
"233420","GREENFIELD",-93.8494,37.4214,317,"COOP","19981"
"233562","HALLTOWN 5 N",-93.7275,37.2531,300,"COOP","19987"
"233568","HAMILTON 2 W",-94.0347,39.7425,274,"COOP","19989"
"233601","HANNIBAL WAT",-91.3719,39.7233,217,"COOP","19991"
"233661","HARTVILLE",-92.5164,37.2453,396,"COOP","19994"
"233838","HIGGINSVILLE",-93.7075,39.0733,255,"COOP","20001"
"234019","HOUSTON 1 NE",-91.9483,37.3411,394,"COOP","20007"
"234136","IBERIA",-92.2889,38.0892,284,"COOP","20010"
"234154","INDEPENDENCE",-94.3861,39.0647,300,"COOP","20011"
"234226","JACKSON",-89.6678,37.3781,134,"COOP","20014"
"234271","JEFFERSON CI",-92.1833,38.5833,204,"COOP","20015"
"234382","KEARNEY 2 W",-94.4081,39.3428,250,"COOP","20049"
"234544","KIRKSVILLE",-92.5747,40.2058,296,"COOP","20057"
"234660","LAKE WAPPAPE",-90.3167,36.9425,122,"COOP","20066"
"234694","LAKESIDE",-92.6208,38.2044,180,"COOP","20067"
"234705","LAMAR",-94.2697,37.4994,299,"COOP","20068"
"234825","LEBANON 2 W",-92.6936,37.6850,367,"COOP","20076"
"234919","LICKING 4 N",-91.8831,37.5544,360,"COOP","20085"
"235027","LOCKWOOD",-93.9489,37.3908,326,"COOP","20090"
"235050","LONG BRANCH",-92.5064,39.7506,250,"COOP","20092"
"235098","LOUISIANA",-91.0464,39.4514,156,"COOP","20094"
"235130","LURAY 2 N",-91.8781,40.4892,226,"COOP","20096"
"235207","MALDEN MUNIC",-89.9894,36.5994,88,"COOP","20101"
"235227","MANSFIELD",-92.5789,37.1089,463,"COOP","20102"
"235307","MARSHFIELD",-92.9097,37.3381,454,"COOP","20106"
"235541","MEXICO",-91.8861,39.1756,244,"COOP","20116"
"235594","MILLER 1 E",-93.8258,37.2136,399,"COOP","20122"
"235671","MOBERLY",-92.4369,39.4194,262,"COOP","20123"
"235704","MONETT 4 SW",-93.9619,36.8619,421,"COOP","20125"
"235708","MONROE CITY",-91.7333,39.6500,219,"COOP","20126"
"235715","MONTAUK STAT",-91.6825,37.4525,283,"COOP","20127"
"235784","MORRISVILLE",-93.4431,37.4603,335,"COOP","20133"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP","20137"
"235976","NEOSHO",-94.3600,36.8639,308,"COOP","20144"
"235987","NEVADA WATER",-94.3733,37.8394,250,"COOP","20145"
"236402","OSCEOLA",-93.7000,38.0500,233,"COOP","20169"
"236452","OZARK",-93.2339,37.0194,346,"COOP","20173"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP","20174"
"236641","PERRYVILLE W",-89.9200,37.7342,153,"COOP","20184"
"236745","PLEASANT HIL",-94.2647,38.8100,305,"COOP","20196"
"236775","POLO",-94.0408,39.5361,304,"COOP","20202"
"236777","POMME DE TER",-93.3169,37.9050,274,"COOP","20203"
"236826","POTOSI 5 SW",-90.8600,37.8908,314,"COOP","20208"
"236866","PRINCETON",-93.5839,40.3986,299,"COOP","20211"
"237064","RAYTOWN NO 2",-94.4817,38.9744,285,"COOP","20217"
"237116","RICHMOND 3 S",-93.9700,39.2422,213,"COOP","20223"
"237263","ROLLA UNI OF",-91.7758,37.9572,356,"COOP","20230"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP","20235"
"237309","ROUND SPRING",-91.4278,37.2597,249,"COOP","20237"
"237397","ST CHARLES E",-90.5169,38.8147,142,"COOP","20239"
"237398","ST CHARLES 7",-90.5231,38.6856,137,"COOP","20240"
"237414","STE GENEVIEV",-90.0500,37.9667,115,"COOP","20244"
"237452","ST LOUIS SCI",-90.2706,38.6314,150,"COOP","20251"
"237475","ST PETERS 2",-90.6106,38.7556,169,"COOP","20260"
"237506","SALEM",-91.5364,37.6331,366,"COOP","20262"
"237514","SALISBURY",-92.8106,39.4247,223,"COOP","20263"
"237578","SAVERTON LOC",-91.2494,39.6361,144,"COOP","20265"
"237632","SEDALIA WATE",-93.2228,38.6753,238,"COOP","20266"
"237656","SENECA 1 W",-94.6214,36.8333,263,"COOP","20269"
"237720","SHELBINA",-92.0456,39.6989,226,"COOP","20271"
"237772","SIKESTON POW",-89.6231,36.8775,94,"COOP","20276"
"237862","SMITHVILLE L",-94.5553,39.3903,276,"COOP","20280"
"237963","SPICKARD 7 W",-93.7158,40.2472,267,"COOP","20282"
"238051","STEFFENVILLE",-91.8872,39.9714,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7714,37.6964,282,"COOP","20291"
"238184","SUMMERSVILLE",-91.6533,37.1778,360,"COOP","20296"
"238223","SWEET SPRING",-93.4167,38.9631,204,"COOP","20298"
"238252","TABLE ROCK D",-93.3075,36.5972,250,"COOP","20299"
"238292","TARKIO #2",-95.3867,40.4372,298,"COOP","20301"
"238444","TRENTON",-93.6086,40.0825,255,"COOP","20306"
"238466","TRUMAN DAM &",-93.3989,38.2581,193,"COOP","20308"
"238524","UNITY VILLAG",-94.3969,38.9483,287,"COOP","20312"
"238555","VALLEY CITY",-93.6097,38.8650,216,"COOP","20317"
"238577","VANDALIA",-91.4833,39.3167,233,"COOP","20322"
"238603","VERSAILLES 2",-92.8519,38.4400,300,"COOP","20326"
"238609","VIBURNUM",-91.1328,37.7119,389,"COOP","20327"
"238700","WAPPAPELLO D",-90.2836,36.9231,125,"COOP","20335"
"238712","WARRENSBURG",-93.8008,38.7842,243,"COOP","20337"
"238740","WASHBURN 5 W",-94.0539,36.5750,427,"COOP","20342"
"238754","WASOLA",-92.5711,36.7922,393,"COOP","20346"
"238770","WAVERLY 3 W",-93.5211,39.2106,268,"COOP","20348"
"238777","WAYNESVILLE",-92.2319,37.8133,271,"COOP","20350"
"238805","WELDON SPRIN",-90.6828,38.6989,178,"COOP","20353"
"238880","WEST PLAINS",-91.8347,36.7425,308,"COOP","20356"
"238910","WHITE CHURCH",-91.7719,36.9011,311,"COOP","20358"
"238984","WILLIAMSVILL",-90.5586,36.9708,155,"COOP","20360"
"239034","WINDSOR #2",-93.5314,38.5331,267,"COOP","20364"
"239056","WINONA FORES",-91.3333,37.0000,303,"COOP","20365"
"240056","ADEL",-111.6000,47.0167,1586,"COOP","20371"
"240075","ALBERTON",-114.4781,47.0036,933,"COOP","20372"
"240111","ALDER 19S",-112.0856,45.0961,1752,"COOP","20376"
"240636","BELLTOWER",-104.3889,45.6261,979,"COOP","20407"
"240739","BIDDLE",-105.3381,45.0983,1015,"COOP","20412"
"240743","BIDDLE 8 SW",-105.4856,45.0403,1096,"COOP","20413"
"240755","BIGFORK 13 S",-114.0331,47.8750,887,"COOP","20417"
"240780","BIG TIMBER",-109.9503,45.8328,1280,"COOP","20424"
"240801","BILLINGS WFO",-108.5706,45.7508,971,"COOP","20428"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241044","BOZEMAN MONT",-111.0453,45.6622,1497,"COOP","20450"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP","20452"
"241081","BRADY 27 ENE",-111.2597,48.0750,1032,"COOP","20455"
"241084","BRANDENBERG",-106.2314,45.8161,844,"COOP","20456"
"241088","BREDETTE",-105.2706,48.5475,804,"COOP","20457"
"241164","BROCKTON 20",-104.9006,47.8711,722,"COOP","20462"
"241169","BROCKWAY 3 W",-105.8300,47.2875,802,"COOP","20463"
"241231","BRUSETT 3 N",-107.3114,47.4647,906,"COOP","20467"
"241297","BUSBY",-106.9597,45.5397,1045,"COOP","20470"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241518","CARLYLE 12 N",-104.2911,46.7536,928,"COOP","20485"
"241525","CARTER 14 W",-111.2192,47.7919,1052,"COOP","20486"
"241722","CHINOOK",-109.2256,48.5883,738,"COOP","20497"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP","20500"
"241758","CIRCLE",-105.5950,47.4122,754,"COOP","20502"
"241840","CLYDE PARK",-110.5989,45.8900,1490,"COOP","20510"
"241875","COHAGEN",-106.6167,47.0567,831,"COOP","20512"
"241905","COLSTRIP",-106.6336,45.8944,981,"COOP","20516"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"241974","CONRAD",-111.9614,48.1794,1082,"COOP","20525"
"241984","CONTENT 3 SS",-107.5486,47.9764,753,"COOP","20528"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242122","CULBERTSON",-104.5092,48.1503,592,"COOP","20540"
"242275","DEER LODGE 3",-112.7975,46.3911,1478,"COOP","20558"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242689","EKALAKA",-104.5461,45.8903,1044,"COOP","20604"
"242793","ENNIS",-111.7242,45.3475,1510,"COOP","20612"
"242820","ETHRIDGE",-112.1250,48.5578,1080,"COOP","20616"
"242827","EUREKA RANGE",-115.0644,48.8978,772,"COOP","20618"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP","20629"
"243098","FORSYTH",-106.6744,46.2719,767,"COOP","20632"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP","20634"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP","20646"
"243346","GALATA 16 SW",-111.5675,48.2922,1082,"COOP","20654"
"243489","GIBSON DAM",-112.7536,47.6017,1399,"COOP","20675"
"243530","GILDFORD",-110.3022,48.5653,860,"COOP","20676"
"243554","GLASGOW 14 N",-106.8569,48.3511,646,"COOP","20679"
"243555","GLASGOW WFO",-106.6256,48.2231,692,"COOP","20680"
"243556","GLASGOW 46 S",-107.2311,47.6886,856,"COOP","20681"
"243581","GLENDIVE",-104.7183,47.1064,633,"COOP","20685"
"243617","GOLDBUTTE 7",-111.3994,48.9761,1097,"COOP","20692"
"243707","GRANT 5 SE",-113.0283,44.9411,1762,"COOP","20693"
"243727","GRASS RANGE",-108.8031,47.0258,1064,"COOP","20696"
"243753","GREAT FALLS",-111.3847,47.4597,1129,"COOP","20702"
"243885","HAMILTON",-114.1611,46.2383,1110,"COOP","20708"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243947","HARLOWTON 11",-109.9475,46.5775,1403,"COOP","20719"
"244038","HEBGEN DAM",-111.3392,44.8667,1978,"COOP","20733"
"244133","HIGHWOOD 7 N",-110.6681,47.6422,1036,"COOP","20742"
"244180","HINSDALE 4 S",-107.1528,48.3475,855,"COOP","20747"
"244181","HINSDALE 21",-107.3128,48.1267,718,"COOP","20748"
"244241","HOLTER DAM",-112.0122,46.9914,1063,"COOP","20754"
"244248","HOMESTEAD 5",-104.4558,48.4189,636,"COOP","20756"
"244302","HOYT 3 SW",-104.8689,46.9247,648,"COOP","20759"
"244328","HUNGRY HORSE",-114.0217,48.3425,963,"COOP","20760"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244358","HYSHAM",-107.2278,46.2942,798,"COOP","20765"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244386","INGOMAR 14 N",-107.2078,46.7392,852,"COOP","20770"
"244512","JOPLIN",-110.7719,48.5600,1013,"COOP","20778"
"244558","KALISPELL GL",-114.2636,48.3042,901,"COOP","20786"
"244715","KNOBS 4 SW",-104.1583,45.8728,941,"COOP","20797"
"244820","LAKEVIEW",-111.8125,44.5994,2045,"COOP","20801"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP","20806"
"244976","LEWISTOWN",-109.4017,47.0731,1192,"COOP","20809"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245043","LINDBERGH LA",-113.7125,47.4083,1317,"COOP","20823"
"245045","LINDSAY",-105.1522,47.2253,820,"COOP","20824"
"245080","LIVINGSTON 1",-110.5689,45.4836,1484,"COOP","20829"
"245123","LOGAN LANDFI",-111.4164,45.8814,1293,"COOP","20836"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245303","MAC KENZIE",-104.7353,46.1422,856,"COOP","20854"
"245334","MALTA",-107.8714,48.3589,689,"COOP","20855"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245572","MEDICINE LAK",-104.4514,48.4828,592,"COOP","20874"
"245596","MELSTONE",-107.8689,46.6008,890,"COOP","20877"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP","20879"
"245668","MILDRED 5 N",-104.9619,46.7614,757,"COOP","20883"
"245740","MISSOULA 6 N",-114.0911,46.9244,974,"COOP","20896"
"245754","MIZPAH 4 NNW",-105.2919,46.2858,756,"COOP","20899"
"245791","MOLT 6 SW",-108.9703,45.7844,1219,"COOP","20901"
"245870","MOORHEAD 9 N",-105.7517,45.1758,981,"COOP","20908"
"245961","MYSTIC LAKE",-109.7311,45.2436,1995,"COOP","20919"
"246157","NORRIS MADIS",-111.6325,45.4856,1446,"COOP","20928"
"246236","OPHEIM 10 N",-106.3800,48.9997,877,"COOP","20936"
"246238","OPHEIM 12 SS",-106.3153,48.6956,912,"COOP","20937"
"246586","PLENTYWOOD",-104.5561,48.7789,629,"COOP","20962"
"246601","PLEVNA",-104.5164,46.4178,847,"COOP","20964"
"246640","POLSON KERR",-114.2419,47.6775,832,"COOP","20973"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP","20974"
