This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"CCUN2","CLEAR CK UPP",-119.8892,39.0894,2372,"HYD","44568"
"CDAW1","CONCONULLY D",-119.4450,48.3217,-9999,"HYD","44607"
"CDIA3","CANADA DEL O",-111.0414,32.3361,684,"HYD","44654"
"CDLC1","RUSSIAN R NR",-123.0525,38.8794,107,"HYD","44665"
"CDWC1","CONN DAM",-122.3728,38.4819,101,"HYD","44746"
"CEDM2","CEDARMERE AL",-76.8078,39.4389,168,"HYD","44778"
"CEF","WESTOVER AIR",-72.5342,45.1981,75,"HYD","44792"
"CEPN7","EAST FORK PI",-82.8703,35.4617,805,"HYD","44841"
"CEZM7","NORTON BRIDG",-91.5667,39.5667,-9999,"HYD","44872"
"CFDC2","CHATFIELD DA",-105.0636,39.5581,1677,"HYD","44882"
"CFRC1","COFFEE RIDGE",-122.7169,41.0831,927,"HYD","44919"
"CFRW2","CLIFTON FORD",-80.4906,38.5972,311,"HYD","44924"
"CFWC1","CAMP FAR WES",-121.3147,39.0503,79,"HYD","44942"
"CFWN2","CALIFORNIA W",-114.6256,36.6367,479,"HYD","44945"
"CGRO3","SF MCKENZIE",-122.2472,44.1361,377,"HYD","44998"
"CGSO2","LITTLE WASHI",-98.0753,34.9367,384,"HYD","45004"
"CHAN7","CHATUGE DAM",-83.7931,35.0175,-9999,"HYD","45044"
"CHCG1","KEITHS MILL",-84.8806,34.7433,204,"HYD","45075"
"CHHV2","CHURCHVILLE",-79.1681,38.2314,-9999,"HYD","45158"
"CHIG1","CHICKAMAUGA",-85.2889,34.8658,219,"HYD","45169"
"CHLA3","CHILDS PRECI",-111.7000,34.3500,829,"HYD","45207"
"CHOO1","CHARLES MILL",-82.3631,40.7406,301,"HYD","45288"
"CHWC1","CHEWS RIDGE",-121.5648,36.3046,1495,"HYD","45421"
"CHYN7","CHANTILLY EL",-80.8008,35.2080,204,"HYD","45436"
"CIBL1","INDIAN BAYOU",-93.2543,30.3397,4,"HYD","45450"
"CISO2","LITTLE WASHI",-98.1369,34.8553,393,"HYD","45504"
"CJSO2","LITTLE WASHI",-98.1808,34.8983,420,"HYD","45541"
"CKCL1","KAYOUCHEE CO",-93.1668,30.1983,3,"HYD","45554"
"CKEN7","CHEROKEE",-83.2428,35.5706,-9999,"HYD","45567"
"CKGL1","KENNER GULLY",-93.1219,30.2615,4,"HYD","45576"
"CKVT1","CUMBERLAND R",-87.3833,36.5167,-9999,"HYD","45634"
"CKYT1","CHUCKEY",-82.7028,36.2192,457,"HYD","45640"
"CLAG1","CLYATTVILLE/",-83.3089,30.6958,61,"HYD","45645"
"CLCA3","COLCORD MTN",-110.9500,34.3000,1880,"HYD","45689"
"CLCC1","CLEAR CRK",-122.7336,40.6389,1006,"HYD","45690"
"CLFA3","COLORADO RIV",-111.5833,36.8667,947,"HYD","45755"
"CLFG1","CLINCHFIELD",-83.6444,32.4267,-9999,"HYD","45758"
"CLFW2","CLEAR FORK",-81.7000,37.6167,-9999,"HYD","45774"
"CLKC2","CARTER LAKE",-105.2111,40.3242,-9999,"HYD","45822"
"CLLC1","CALLEGUAS CK",-119.0389,34.1794,21,"HYD","45852"
"CLRN7","CMUD ADMIN B",-80.8928,35.2783,248,"HYD","45959"
"CLRO2","HWY 20 BRDG",-95.6978,36.3072,164,"HYD","45961"
"CLSC1","SACRAMENTO R",-122.0217,39.3383,23,"HYD","45975"
"CLUG1","CARSONVILLE",-84.2325,32.7214,102,"HYD","46023"
"CLWN7","COLLINSWOOD",-80.8717,35.1847,224,"HYD","46058"
"CLYO2","LITTLE RIVER",-95.1989,34.3256,168,"HYD","46080"
"CMBK2","CUMBERLAND",-82.9939,36.9739,433,"HYD","46104"
"CMGG1","CUMMING",-84.2186,34.1558,-9999,"HYD","46155"
"CMNW2","CAMERON",-80.5706,39.8200,363,"HYD","46197"
"CMRA3","COMINO RINCO",-110.7039,32.2558,849,"HYD","46221"
"CMRG1","COMMERCE",-83.5158,34.2003,220,"HYD","46224"
"CMVC1","CAMPTONVILLE",-120.8683,39.4522,1067,"HYD","46263"
"CMVN7","RAINGAGE AT",-78.6547,35.7872,-9999,"HYD","46264"
"CNJC1","CONEJO CK AB",-118.9667,34.2333,41,"HYD","46358"
"CNMP1","CONEMAUGH DA",-79.3678,40.4683,268,"HYD","46379"
"CNOC1","CHINO HILLS",-117.7833,33.9839,301,"HYD","46395"
"CNSN4","RESERVOIR",-74.5000,41.1167,351,"HYD","46427"
"CNTA1","PINHOOK CK C",-86.5933,34.7275,-9999,"HYD","46431"
"COCC1","COACHELLA CA",-115.4486,33.2556,30,"HYD","46530"
"CODC1","COW RIDGE",-121.6500,37.2667,915,"HYD","46554"
"COKN7","COOKSON DAIR",-80.8986,35.4230,223,"HYD","46629"
"COML1","COMITE RIVER",-91.0983,30.5567,3,"HYD","46698"
"COOC1","CHORRO GRAND",-119.3356,34.6069,1326,"HYD","46733"
"COOV2","NORTH FORK S",-78.8531,38.6369,326,"HYD","46752"
"CORK2","CORBIN",-84.1000,36.9500,323,"HYD","46797"
"COSC1","COSUMNES RVR",-121.2789,38.4167,23,"HYD","46825"
"COSO2","LITTLE WASHI",-98.1281,34.9492,430,"HYD","46835"
"COUG1","COUNCIL",-82.5117,30.6142,-9999,"HYD","46864"
"COWK1","COWSKIN CREE",-97.4803,37.7014,408,"HYD","46898"
"COWO3","COTTAGE GROV",-123.0500,43.7200,244,"HYD","46902"
"COYC1","COYOTE RSVR",-121.5381,37.0886,245,"HYD","46915"
"CPEI3","NORTH BRANCH",-85.4756,41.4817,272,"HYD","46963"
"CPFN7","CAPE FEAR RI",-78.2939,34.4042,0,"HYD","46967"
"CPKF1","CITRUS PARK",-82.5658,28.0656,-9999,"HYD","46991"
"CPLC1","CAPLES LAKE",-120.0419,38.7100,2439,"HYD","46996"
"CPLO2","DAM LITTLE C",-95.9528,36.8869,216,"HYD","47000"
"CPPC1","LOS MEDONOS",-121.8550,37.9983,40,"HYD","47020"
"CPWA3","CAMP WOOD",-112.8833,34.8000,1753,"HYD","47074"
"CQSO2","LITTLE WASHI",-98.2511,34.9061,431,"HYD","47113"
"CRBQ2","CORBIN",-114.6500,49.5200,-9999,"HYD","47161"
"CRBW2","CRAB ORCHARD",-81.1275,37.4781,710,"HYD","47165"
"CRCF1","DUNEDIN",-82.7589,28.0467,-9999,"HYD","47170"
"CRDN7","BEAVER CREEK",-78.6863,36.0225,-9999,"HYD","47199"
"CRDO1","CLARIDON",-82.9833,40.5833,293,"HYD","47200"
"CRGA3","CATALINA STA",-110.8775,32.4453,974,"HYD","47248"
"CRKG1","NORCROSS",-84.2650,33.9650,265,"HYD","47288"
"CRKT1","CHEROKEE DAM",-83.4978,36.1692,320,"HYD","47297"
"CRLN7","CHARLOTTE US",-80.8803,35.1631,219,"HYD","47324"
"CRMN7","CROMPTON ST",-80.9136,35.1158,184,"HYD","47340"
"CRQC1","CREST PARK",-117.1994,34.2311,1715,"HYD","47405"
"CRSQ2","CRESTON",-116.5200,49.1000,-9999,"HYD","47457"
"CRTA3","CROOK TRAIL",-111.5667,34.5000,1799,"HYD","47464"
"CRTI1","ARCO 17SW",-113.5597,43.4619,1796,"HYD","47469"
"CRWW1","CHEHALIS R A",-122.9828,46.6611,32,"HYD","47531"
"CRXC1","CIRCLE X ALE",-118.9361,34.1092,610,"HYD","47534"
"CRZA3","CARRIZO CREE",-110.2833,33.9833,1448,"HYD","47554"
"CSBC1","CAL STATE SA",-117.2617,34.1867,474,"HYD","47571"
"CSCI1","CASCADE WEAT",-116.0500,44.5167,1472,"HYD","47583"
"CSCS1","CRABTREE SWA",-79.0414,33.8608,-9999,"HYD","47592"
"CSMC1","CASTLE MTN",-120.3278,35.9417,1220,"HYD","47656"
"CSPO3","CASCADIA",-122.4833,44.4000,262,"HYD","47684"
"CSQG1","SOQUE RIVER",-83.5289,34.6186,396,"HYD","47693"
"CSRW2","CROSSROADS",-80.3267,39.6372,488,"HYD","47703"
"CSSO2","LITTLE WASHI",-98.1819,34.9428,456,"HYD","47715"
"CSTI2","WWTP",-88.1344,41.9064,-9999,"HYD","47722"
"CTHG1","CHATTAHOOCHE",-83.6358,34.5769,372,"HYD","47806"
"CTHS1","YMCA CAMP TH",-81.0425,35.1067,186,"HYD","47811"
"CTNC1","COTTONWOOD C",-122.8811,40.3169,1037,"HYD","47846"
"CTRG1","CARTERS DAM",-84.6706,34.6158,326,"HYD","47886"
"CTTS2","SOUTH FORK B",-101.7667,43.9689,684,"HYD","47912"
"CTVG1","CARTERSVILLE",-84.8392,34.1428,198,"HYD","47916"
"CVET2","RANGER CREEK",-96.8069,33.5261,203,"HYD","48049"
"CVSC1","CALAVERAS RA",-120.3669,38.1981,1024,"HYD","48099"
"CVSO2","LITTLE WASHI",-98.2000,34.8553,414,"HYD","48102"
"CVTM2","CALVERTON",-76.9278,39.0611,68,"HYD","48107"
"CWFO1","TYMOCHTEE CR",-83.3488,40.9227,240,"HYD","48154"
"CWSO2","FORT COBB MI",-98.6233,35.3923,484,"HYD","48203"
"CWXW1","CHESTER MORS",-121.7228,47.4094,482,"HYD","48227"
"CXSO2","FORT COBB MI",-98.7087,35.4237,484,"HYD","48245"
"CXST2","CHILDRESS 2N",-100.1989,34.4564,592,"HYD","48246"
"CYAC1","CUYAMA FIRE",-119.6167,34.9333,694,"HYD","48252"
"CYOC1","CASITAS STAT",-119.3701,34.4080,192,"HYD","48304"
"DACC1","DAY CANYON",-117.5317,34.1569,683,"HYD","48380"
"DAMM6","DAMASCUS RAI",-88.8200,32.6419,163,"HYD","48435"
"DANA4","PETIT JEAN R",-93.3956,35.0586,113,"HYD","48440"
"DBEC1","DILLON BEACH",-122.9578,38.2575,139,"HYD","48544"
"DBNG1","DUBLIN",-82.8947,32.5444,45,"HYD","48568"
"DBVA3","DRY BEAVER C",-111.7750,34.7286,1126,"HYD","48593"
"DBVO1","BIG DARBY CK",-83.1167,39.7000,-9999,"HYD","48594"
"DCFC1","DRY CRK FIRE",-122.4667,38.4056,169,"HYD","48648"
"DCNG1","CORNELIA",-83.6206,34.5408,344,"HYD","48692"
"DCTN1","MISSOURI RIV",-96.2333,42.0000,308,"HYD","48729"
"DCUC1","DRY CREEK NE",-120.3119,37.6539,222,"HYD","48734"
"DDMC1","DEADMAN CK S",-119.6531,38.3319,2820,"HYD","48783"
"DDWC1","DIDDY WELLS",-122.1000,40.7000,396,"HYD","48805"
"DDZM7","SAC RIVER",-93.6833,37.4500,323,"HYD","48810"
"DECC1","DEER CREEK D",-117.5739,34.1689,707,"HYD","48829"
"DEHT2","COLE CREEK A",-95.4878,29.8511,-9999,"HYD","48873"
"DELM5","POWER PLANT",-93.7900,45.0419,276,"HYD","48886"
"DELT1","DEL RIO",-82.9744,35.8867,476,"HYD","48893"
"DENS1","SOUTH FORK E",-81.1333,33.3931,48,"HYD","48916"
"DERN7","TURNING POIN",-80.7961,35.2953,252,"HYD","48942"
"DFDW1","DRY FALLS DA",-119.3011,47.6183,482,"HYD","49012"
"DFYG1","DAMES FERRY",-83.7272,33.0169,-9999,"HYD","49043"
"DGFC1","REDROCK CREE",-118.8925,34.5222,892,"HYD","49053"
"DGLC2","DOUGLAS RESE",-103.8872,38.7150,-9999,"HYD","49058"
"DHTC1","DESERT HOT S",-116.4933,33.9675,374,"HYD","49107"
"DIAK1","DIAMOND SPRI",-96.6000,38.5667,415,"HYD","49117"
"DICM1","DICKEY",-69.0880,47.1130,180,"HYD","49125"
"DIDW1","DIABLO RESER",-121.1333,48.7167,317,"HYD","49133"
"DIRA4","SALINE RIVER",-94.0833,34.1000,112,"HYD","49165"
"DKBK2","SW DICKS KNO",-82.2333,37.5000,758,"HYD","49207"
"DKFC1","DEER CREEK F",-120.8250,39.3000,1358,"HYD","49218"
"DKWC1","DESERT KNOLL",-117.1072,34.5394,856,"HYD","49234"
"DLCC1","DOYLE CROSSI",-120.4911,40.1169,1729,"HYD","49251"
"DLHT1","DALE HOLLOW",-85.4564,36.5414,-9999,"HYD","49278"
"DLLO1","DILLON DAM",-82.0806,39.9883,213,"HYD","49291"
"DLLV2","DRILL",-82.0167,37.1000,793,"HYD","49295"
"DLNG1","MILL CREEK A",-84.9750,34.7883,212,"HYD","49301"
"DLYW2","DAILEY",-79.8667,38.8167,-9999,"HYD","49349"
"DMLA4","DS HWY 59 BR",-94.4863,35.8800,301,"HYD","49371"
"DMST2","DIMMITT 2NE",-102.2933,34.5675,1182,"HYD","49406"
"DNRC1","DONNER LAKE",-120.2814,39.3250,1806,"HYD","49479"
"DNVK2","DIX RIVER",-84.6608,37.6419,230,"HYD","49508"
"DOGG1","FAIRPLAY",-84.8211,33.6539,261,"HYD","49548"
"DOKW2","SALEM",-80.6333,39.3000,410,"HYD","49557"
"DONG1","AMICALOLA CR",-84.2119,34.4256,367,"HYD","49568"
"DORN5","DORA 2SW",-103.3578,33.9201,1323,"HYD","49584"
"DOWO3","DORENA WEATH",-122.9700,43.7800,152,"HYD","49620"
"DPCV2","DEEP CREEK",-76.3406,36.7464,-9999,"HYD","49632"
"DPHC1","DRUM POWERHO",-120.7667,39.2639,1036,"HYD","49640"
"DPSA3","DIAMOND CREE",-113.3675,35.7650,1280,"HYD","49669"
"DRBC2","CLEAR CREEK",-104.9583,39.8283,1558,"HYD","49697"
"DRDA4","L&D 10 ARKAN",-93.1675,35.2494,-9999,"HYD","49719"
"DRTN7","RAINGAGE AT",-78.8242,34.8347,11,"HYD","49817"
"DRWT2","ONION CREEK",-98.0081,30.0831,-9999,"HYD","49834"
"DSNC1","DRY CK NR SN",-120.4633,37.5550,70,"HYD","49893"
"DSNG1","DAWSON",-84.2533,31.7644,65,"HYD","49894"
"DSRC1","DUBLIN FIRE",-121.9267,37.7317,108,"HYD","49916"
"DTKA3","DODGE TANK",-110.8642,32.5131,988,"HYD","49946"
"DTLA4","DAVID D. TER",-92.1500,34.6667,77,"HYD","49950"
"DTWO3","DETROIT DAM",-122.2500,44.7167,396,"HYD","49988"
"DUFV2","DUFFIELD",-82.8000,36.7167,-9999,"HYD","50015"
"DUGA1","BIG COVE CRK",-86.5122,34.7047,-9999,"HYD","50017"
"DUGT1","DOUGLAS DAM",-83.5406,35.9625,-9999,"HYD","50025"
"DUNT1","DUNLAP",-85.3806,35.3633,213,"HYD","50063"
"DURK1","DURHAM DCP",-97.2138,38.5213,421,"HYD","50075"
"DURO2","DICKSON",-96.9761,34.2333,198,"HYD","50081"
"DURS1","DURBIN CREEK",-82.1617,34.7125,-9999,"HYD","50083"
"DVBC1","DANVILLE LIB",-122.0644,37.8706,116,"HYD","50103"
"DVCC1","DON VICTOR P",-119.4622,34.6375,1402,"HYD","50105"
"DVLO1","DOVER DAM",-81.4300,40.5297,271,"HYD","50129"
"DVPV2","DAVENPORT",-82.1000,37.3333,-9999,"HYD","50147"
"DVRA4","HWY 164 BRDG",-93.1733,35.5133,131,"HYD","50149"
"DVRC1","DAVIS RANCH",-122.4500,40.3533,168,"HYD","50150"
"DVSC1","LAKE DAVIS",-120.4753,39.8839,1759,"HYD","50157"
"DVST2","DENVER CITY",-102.9389,32.9908,1113,"HYD","50166"
"DWCA3","DETRITAL WAS",-114.4688,35.7022,740,"HYD","50181"
"DWTO1","DERWENT",-81.5311,39.9189,244,"HYD","50229"
"DWYK2","DEWEY LAKE",-82.7333,37.7333,207,"HYD","50232"
"DYCN2","DRY CK ALERT",-119.7981,39.4511,1451,"HYD","50257"
"EAKO2","HWY 152 BRDG",-98.5939,35.2906,418,"HYD","50331"
"EASO2","FORT COBB MI",-98.5710,35.4072,493,"HYD","50357"
"EATT1","EATON",-89.1406,35.9606,91,"HYD","50373"
"EBRP1","E. BRANCH CL",-78.6000,41.5500,-9999,"HYD","50429"
"EBSO2","FORT COBB MI",-98.5138,35.3915,472,"HYD","50434"
"ECHS2","SOUTH CANYON",-103.3272,44.0939,1131,"HYD","50481"
"ECMA3","EAGLE CK ABV",-109.4417,33.0644,1120,"HYD","50495"
"ECTG1","EAST CANTON",-84.4669,34.2503,267,"HYD","50530"
"EDOC1","NF COSUMNES",-120.8439,38.5889,306,"HYD","50633"
"EDSO2","FORT COBB MI",-98.5712,35.3611,492,"HYD","50653"
"EEPC1","DEEP CREEK",-117.1342,34.2758,1475,"HYD","50695"
"EESO2","FORT COBB MI",-98.5675,35.3123,466,"HYD","50698"
"EFSO2","FORT COBB MI",-98.5202,35.3303,430,"HYD","50749"
"EGWN7","PINEY GROVE",-80.7306,35.1736,201,"HYD","50843"
"EHST2","EVANT HIGH S",-98.1517,31.4739,379,"HYD","50877"
"EKBK2","NE ELK KNOB",-83.1000,37.7833,390,"HYD","50909"
"EKBV2","ELLIOTTS KNO",-79.3144,38.1650,-9999,"HYD","50912"
"EKMW1","ELK MEADOWS",-123.6333,47.2833,171,"HYD","50944"
"EKVN7","ELKVILLE ELK",-81.4000,36.0667,-9999,"HYD","50965"
"EKWN1","ELKHORN",-96.2500,41.3000,-9999,"HYD","50966"
"ELCM7","LOGAN CREEK",-90.9653,37.2464,-9999,"HYD","50996"
"ELGC1","ELK GROVE FI",-121.3769,38.4225,14,"HYD","51037"
"ELGK1","CANEY RIVER",-96.3150,37.0036,259,"HYD","51039"
"ELKK2","RUSSELL FORK",-82.3431,37.3039,236,"HYD","51074"
"ELKW2","ELKINS",-79.8833,38.9333,581,"HYD","51091"
"ELLN7","LWR LTL RVR",-81.2369,35.9456,326,"HYD","51110"
"ELMG1","ELMODEL",-84.4825,31.3506,42,"HYD","51123"
"ELMN7","ST. MATTHEWS",-80.8142,35.0561,205,"HYD","51134"
"ELPC1","EL CAPITAN D",-116.8069,32.8833,235,"HYD","51166"
"ELPK2","EASTLAND PAR",-84.4111,38.0400,287,"HYD","51168"
"ELRF1","EAST LAKE RA",-82.3806,27.9881,-9999,"HYD","51176"
"ELSA1","ELLISVILLE/",-85.6142,34.0650,164,"HYD","51191"
"ELSW2","EAST LYNN TA",-82.3833,38.1478,202,"HYD","51205"
"ELTC2","ELLIOT CREEK",-106.3292,39.8744,-9999,"HYD","51208"
"ELTW2","ELLAMORE RAD",-80.0994,38.9147,665,"HYD","51215"
"EMGT1","YELLOW CREEK",-87.5500,36.3167,127,"HYD","51289"
"EMIO3","EMIGRANT LAK",-122.6042,42.1639,623,"HYD","51294"
"EMOG1","ELMODEL",-84.4881,31.2950,43,"HYD","51316"
"EMQI2","ELMHURST QUA",-87.9644,41.8989,-9999,"HYD","51329"
"EMSS2","BELLE FOURCH",-102.5667,44.3667,662,"HYD","51347"
"EMYI3","WHITEWATER R",-85.1156,40.0014,329,"HYD","51363"
"ENCC1","ENCINITAS AL",-117.2667,33.0333,91,"HYD","51368"
"ENGG1","LOOKOUT CREE",-85.4631,34.8975,-9999,"HYD","51390"
"ENGO1","STILLWATER R",-84.2825,39.8694,238,"HYD","51396"
"ENON7","ENO RIVER NR",-78.9167,36.0667,-9999,"HYD","51418"
"ENSA1","ENSLEY",-86.8792,33.5175,154,"HYD","51426"
"ENTW2","ENTERPRISE",-80.2833,39.4167,-9999,"HYD","51448"
"EPRT2","1.7MI. UPSTE",-106.5403,31.8028,-9999,"HYD","51538"
"ERFQ2","ELK RIVER AT",-115.0680,49.5140,1001,"HYD","51591"
"ERGC1","ELDER GULCH",-117.1478,34.1436,894,"HYD","51594"
"ESAC2","CO EADS 16 E",-102.5025,38.5443,1209,"HYD","51665"
"ESEC1","E STREET PRE",-117.2917,34.0767,300,"HYD","51691"
"ESRC1","ESTRELLA R N",-120.6392,35.7172,205,"HYD","51746"
"ETNG1","ETON 5W",-84.8508,34.8278,205,"HYD","51826"
"EVAC2","CHEYENNE CRE",-104.8636,38.7906,1915,"HYD","51893"
"EVNG1","KIOKEE CREEK",-82.2328,33.6011,0,"HYD","51922"
"EVNO1","MILL CK. AT",-84.4253,39.2544,-9999,"HYD","51926"
"EVPA3","E VERDE R DI",-111.2631,34.4178,1760,"HYD","51930"
"EWAO1","BARBERTON",-81.6072,41.0039,290,"HYD","51956"
"EWDN1","ELKHORN",-96.1833,41.2667,-9999,"HYD","51964"
"EYSC1","POINT REYES",-122.8083,38.0678,7,"HYD","52021"
"FAII4","MISSISSIPPI",-90.8833,41.4333,-9999,"HYD","52077"
"FBRC2","FIRST CREEK",-104.7933,39.8078,-9999,"HYD","52209"
"FCTG1","TALKING ROCK",-84.4653,34.5714,400,"HYD","52304"
"FDLN6","FINDLEY LAKE",-79.7500,42.0500,-9999,"HYD","52341"
"FECO1","EAGLE CREEK",-83.6533,40.9792,-9999,"HYD","52386"
"FFMO1","SANDUSKY RIV",-83.1589,41.3078,191,"HYD","52465"
"FFXW1","CARBON R NR",-122.0333,47.0333,370,"HYD","52476"
"FGOG1","SUWANNEE RIV",-82.5606,30.6806,28,"HYD","52495"
"FGPT1","FITTS GAP; M",-83.2278,36.5889,462,"HYD","52500"
"FGRC1","FIGUEROA MTN",-120.0000,34.7500,976,"HYD","52502"
"FINI3","FINCASTLE",-86.9667,39.7833,-9999,"HYD","52566"
"FKZM7","SPENCER CREE",-91.3500,39.5167,-9999,"HYD","52652"
"FLAN4","FLAT BROOK N",-75.9500,41.1000,106,"HYD","52661"
"FLBC1","FALLBROOK AL",-117.2500,33.3500,159,"HYD","52669"
"FLLK1","FALL RIVER L",-96.0775,37.6466,311,"HYD","52741"
"FLPG1","FLIPPEN",-84.2456,33.4928,220,"HYD","52788"
"FLST2","FLOYDADA 2NE",-101.3258,34.0017,969,"HYD","52821"
"FLVT2","SAN ANTONIO",-98.1744,29.1099,-9999,"HYD","52849"
"FMDI4","MISSISSIPPI",-91.2956,40.6283,159,"HYD","52878"
"FMII2","PERMI LAB",-88.2433,41.8586,-9999,"HYD","52889"
"FMTM7","FARMINGTON W",-90.4417,37.7667,271,"HYD","52924"
"FNYK2","FINNEY",-86.1339,36.8950,159,"HYD","52996"
"FOSO2","DAM WASHITA",-99.1778,35.5383,-9999,"HYD","53077"
"FOWF1","FOWLER AVE H",-82.3667,28.0500,12,"HYD","53087"
"FPKN7","FREEDOM PARK",-80.8447,35.1925,191,"HYD","53116"
"FQGT2","RIO GRANDE A",-105.6039,31.0850,-9999,"HYD","53147"
"FQRQ2","ARROW RESERV",-118.0800,49.8700,-9999,"HYD","53148"
"FRDT1","FORDTOWN",-82.5167,36.4500,466,"HYD","53216"
"FREG1","SETTINGDOWN",-84.2636,34.2931,323,"HYD","53224"
"FRIC1","FRIANT DAM",-119.6919,36.9950,176,"HYD","53272"
"FRIW1","FRIDAY CREEK",-122.3283,48.5583,26,"HYD","53280"
"FRKC2","CHERRY CK NR",-104.7628,39.3558,1875,"HYD","53283"
"FRMK2","LICKING RIVE",-83.5572,38.1400,204,"HYD","53325"
"FRMW2","FRAMETOWN",-80.8833,38.6000,-9999,"HYD","53342"
"FRNG1","FRANKLIN AT",-85.1006,33.2781,190,"HYD","53349"
"FRNK1","FALL RIVER",-95.8333,37.5083,282,"HYD","53353"
"FRRT2","SAN CASIMIRO",-98.9667,27.9647,-9999,"HYD","53391"
"FRTN7","FRONTENAC RO",-80.7753,35.2375,216,"HYD","53420"
"FRUF1","BRADEN R NR",-82.4261,27.4206,-9999,"HYD","53426"
"FRVW2","FAIRVIEW",-80.2731,39.5756,424,"HYD","53438"
"FRYA1","ALDRIDGE CRK",-86.5411,34.6239,-9999,"HYD","53449"
"FSHA3","FISH CREEK N",-111.2583,32.4833,747,"HYD","53489"
"FSLC1","FOLSOM LAKE",-121.1300,38.6917,168,"HYD","53512"
"FSNC1","SAN DIEGO RI",-117.1678,32.7650,6,"HYD","53529"
"FSPV2","FLAT SPUR",-82.2500,37.0167,927,"HYD","53541"
"FSTN7","CHAR MECK GO",-80.8397,35.2214,219,"HYD","53560"
"FSTQ2","KOOTENAY RIV",-115.6350,49.6120,767,"HYD","53562"
"FTBV2","VIRGINIA IFL",-82.5825,36.7661,421,"HYD","53593"
"FTCO2","DAM COBB CRE",-98.4611,35.1583,383,"HYD","53603"
"FTDC1","FORT DICK RI",-124.1353,41.8808,0,"HYD","53606"
"FTGC2","FRUIT GROWER",-107.9500,35.8333,1723,"HYD","53618"
"FTHS2","MOREAU RIVER",-102.1561,45.1978,683,"HYD","53630"
"FTMF1","PEACE RIVER",-81.7822,27.7511,0,"HYD","53649"
"FTPG1","TYBEE ISLAND",-80.9033,32.0339,3,"HYD","53674"
"FTSK2","FT. SPRING",-84.6264,38.0431,265,"HYD","53686"
"FVAC1","FRENCH VALLE",-117.1314,33.5717,404,"HYD","53736"
"FVST2","FLUVANNA",-101.2017,32.8989,825,"HYD","53748"
"FWCO2","FORT SUPPLY",-99.5887,36.4495,622,"HYD","53762"
"FWDS1","LITTLE BACK",-81.1183,32.1706,0,"HYD","53765"
"FXGV2","FOX GAP",-82.6833,37.0667,829,"HYD","53813"
"GAIO1","GALION",-82.7833,40.7333,-9999,"HYD","53882"
"GARW1","S FK SNOQUAL",-121.5833,47.4167,441,"HYD","53946"
"GASO3","TUALATIN R N",-123.1686,45.4364,52,"HYD","53956"
"GAWO2","GAGE",-99.7611,36.3266,-9999,"HYD","53973"
"GAXV2","NEW RIVER NR",-80.9833,36.6500,673,"HYD","53974"
"GBEA3","GLOBE",-110.7661,33.3481,1159,"HYD","53992"
"GBPA4","GRAHAM BURKE",-91.0667,34.1833,-9999,"HYD","54041"
"GBRC1","GIBRALTER DA",-119.6833,34.5167,473,"HYD","54046"
"GBSI3","BURR STREET",-87.4028,41.5608,-9999,"HYD","54061"
"GCDA3","GILA RIVER B",-110.5306,33.1694,704,"HYD","54102"
"GCDC1","GOLF CLUB DR",-116.4783,33.7961,98,"HYD","54103"
"GCDW1","FRANKLIN D.",-118.9833,47.9667,366,"HYD","54106"
"GCKQ1","GARDINER CRE",-114.5160,49.3610,1970,"HYD","54126"
"GCRA3","GRANITE CRK",-112.4617,34.5519,1611,"HYD","54149"
"GDLC1","GOLD LAKE",-120.6167,39.6667,2058,"HYD","54212"
"GDMM8","GIBSON LAKE",-112.7616,47.6016,1440,"HYD","54221"
"GDPC1","ALAMITOS",-121.8692,37.2383,56,"HYD","54243"
"GDRW2","NESTORVILLE",-79.9167,39.1833,549,"HYD","54258"
"GDSN2","GOODSPRINGS",-115.4658,35.8097,1537,"HYD","54261"
"GDTC1","GOODWIN TUNN",-120.6831,37.8483,183,"HYD","54268"
"GDTI2","MISSISSIPPI",-89.5092,37.6361,-9999,"HYD","54269"
"GDYV2","AIRPORT",-82.1333,37.2333,703,"HYD","54289"
"GENW1","GREENWATER",-121.6333,47.1333,527,"HYD","54330"
"GEOW2","GEORGE",-80.5606,40.0664,404,"HYD","54347"
"GFGV2","GEORGES FORK",-82.5510,37.1170,683,"HYD","54396"
"GFPV2","POUND RIVER",-82.5333,37.1667,448,"HYD","54415"
"GFZM7","TURNBACK CRE",-93.8000,37.4000,-9999,"HYD","54431"
"GGRC1","GLORIA GRADE",-121.2719,36.5317,714,"HYD","54448"
"GGST2","GAIL 2SE",-101.4142,32.7550,778,"HYD","54457"
"GHST2","GRAHAM 5 SW",-101.5161,33.0814,869,"HYD","54490"
"GILN7","HUNTERSVILLE",-80.8464,35.4111,247,"HYD","54529"
"GILO3","SOUTH FORK L",-122.5086,42.3583,668,"HYD","54531"
"GIOC1","GILROY",-121.5044,37.0439,145,"HYD","54545"
"GIRG1","WAYNESBORO/G",-81.7561,33.1500,-9999,"HYD","54548"
"GLDO1","GREENFIELD",-83.3750,39.3792,-9999,"HYD","54640"
"GLNW4","GLENROCK 5ES",-105.7583,42.8361,1500,"HYD","54744"
"GLVM7","GLOVER MO",-90.6889,37.4833,-9999,"HYD","54796"
