This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"APLW1","APPLETON",-121.2817,45.8103,712,"HYD","38887"
"APNC1","ALPINE FROST",-121.4167,38.4586,7,"HYD","38893"
"APSN7","SWIFT CREEK",-78.7525,35.7186,86,"HYD","38915"
"AQAT2","AQUILLA CREE",-97.2028,31.8953,146,"HYD","38938"
"ARAA3","ARIVACA NR A",-111.3403,31.6056,1227,"HYD","38957"
"ARCT2","RED RIVER",-95.5022,33.8756,130,"HYD","39004"
"ARDI1","BOISE",-115.9167,43.6000,980,"HYD","39009"
"ARGC2","ARKANSAS RIV",-106.2656,39.0428,2718,"HYD","39033"
"ARKI1","ARROWROCK DA",-115.9219,43.6111,998,"HYD","39069"
"ARKN7","ELON RECREAT",-80.8389,35.0194,60,"HYD","39073"
"ARLK1","ARLINGTON DC",-98.1880,37.8955,507,"HYD","39079"
"AROC1","CHITTENDEN P",-121.5967,36.9003,25,"HYD","39117"
"ARRN7","ARARAT RIVER",-80.5619,36.4044,269,"HYD","39139"
"ARST2","ABERNATHY 5N",-101.7569,33.8753,1016,"HYD","39150"
"ARVA3","ARAVAIPA CRE",-110.6186,32.8436,716,"HYD","39170"
"ARX","LA CROSSE WI",-91.1919,43.8228,1276,"HYD","39185"
"ASFA3","ASH FORK PRE",-112.7083,35.4166,1768,"HYD","39224"
"ASMC1","SIMI SANITAT",-118.8109,34.2840,201,"HYD","39280"
"ASST2","ASPERMONT 3N",-100.1961,33.1681,531,"HYD","39311"
"ASZM7","SALT RIVER",-91.2000,39.5167,-9999,"HYD","39344"
"ATAC1","ALERT # 711",-120.6311,35.4897,294,"HYD","39346"
"ATHC1","LIME KILN CA",-118.4475,35.0903,1460,"HYD","39382"
"ATPG1","USGS 0232934",-84.4969,30.7356,50,"HYD","39448"
"ATST2","AMHERST 1NE",-102.4044,34.0217,1112,"HYD","39468"
"ATTC2","ANIMAS RIVER",-107.7750,37.5667,2293,"HYD","39470"
"ATWC1","ATWELL CAMP",-118.6311,36.4639,1951,"HYD","39475"
"AUBW1","GREEN RIVER",-122.2000,47.3167,21,"HYD","39498"
"AYLP1","AYLESWORTH C",-75.5333,41.5167,-9999,"HYD","39705"
"AZRW2","BELINGTON",-80.0167,39.0000,710,"HYD","39741"
"BABA3","BABOCOMARI R",-110.2264,31.7003,1168,"HYD","39761"
"BADC1","CAMP ROBERTS",-120.7539,35.7944,228,"HYD","39783"
"BAGA3","BAGDAD",-113.2028,34.5983,1143,"HYD","39803"
"BALC1","BALD MOUNTAI",-121.5164,37.5797,873,"HYD","39835"
"BALO3","BALTZOR RANC",-117.7500,43.1167,1409,"HYD","39850"
"BAMC1","BALD MOUNTAI",-120.2833,35.1667,457,"HYD","39857"
"BANO3","BANDON",-124.4167,43.1167,24,"HYD","39876"
"BARA4","LOCK & DAM 1",-94.2983,35.3488,127,"HYD","39889"
"BASC1","CRANE VALLEY",-119.5261,37.2911,1037,"HYD","39919"
"BAST2","AUSTIN",-97.7457,30.4698,260,"HYD","39929"
"BATC1","BATES RIDGE",-119.9167,34.9167,1561,"HYD","39933"
"BAXT2","LUBBOCK 7SW",-101.9261,33.5116,-9999,"HYD","39964"
"BBGL1","BLACK BAYOU",-90.8772,30.2403,0,"HYD","40023"
"BBRL1","BAYOU FOUNTA",-91.1081,30.3503,-9999,"HYD","40071"
"BBRN7","WELL AT PIED",-80.6072,35.6825,207,"HYD","40076"
"BBSO2","BROKEN BOW 7",-94.6244,34.0433,113,"HYD","40088"
"BCDW1","SKOOKUMCHUK",-122.9167,46.7667,59,"HYD","40157"
"BCHC1","BEACH MEADOW",-118.2931,36.1269,2332,"HYD","40174"
"BCHT2","WEST FK TRIN",-97.2892,32.7517,148,"HYD","40191"
"BCKC1","BEAR CK RSVA",-120.2169,37.3669,97,"HYD","40201"
"BCKC2","BOB CREEK",-103.7592,38.1833,-9999,"HYD","40202"
"BCLS1","BUCK CREEK N",-78.7200,33.9533,-9999,"HYD","40229"
"BCLT2","LEANDER",-97.8829,30.5892,315,"HYD","40230"
"BCMA4","BRINGLE CREE",-92.6808,34.8811,152,"HYD","40233"
"BCPT1","BEAVER CREEK",-84.0517,36.0183,305,"HYD","40269"
"BCRS1","QUINBY",-79.7450,34.2436,52,"HYD","40292"
"BCRS2","BUFFALO 13ES",-103.3017,45.5161,-9999,"HYD","40293"
"BCSA3","BARREL CANYO",-110.6906,31.8617,1330,"HYD","40300"
"BCVN7","BAT CAVE IFL",-82.2872,35.4514,448,"HYD","40336"
"BCVV2","ON L BANK JA",-79.8833,38.0500,500,"HYD","40337"
"BCWG1","BRIER CREEK",-81.9638,33.1180,58,"HYD","40342"
"BCYC1","BLUE CANYON",-120.7000,39.2831,1610,"HYD","40352"
"BDBN4","MIDDLE BROOK",-74.5500,40.5667,12,"HYD","40370"
"BDCA3","BULLDOG CANY",-111.5528,33.4797,630,"HYD","40373"
"BDYC1","BRANDY CRK",-122.5669,40.6169,396,"HYD","40519"
"BELT1","HARPETH RIVE",-86.9283,36.0544,-9999,"HYD","40649"
"BETP1","LEHIGH RIVER",-75.3833,40.6167,-9999,"HYD","40751"
"BEUC1","BEAUMONT",-116.9483,33.9761,927,"HYD","40758"
"BEUO3","BEULAH",-118.1522,43.9078,997,"HYD","40762"
"BFLC1","BIG FLAT GOE",-122.9333,41.0667,1555,"HYD","40848"
"BFOG1","OCONEE",-82.9611,32.8911,58,"HYD","40868"
"BGBA4","B. BARTHOLOM",-91.6500,33.8667,-9999,"HYD","40916"
"BGCO2","BIG CABIN CR",-95.1519,36.5683,190,"HYD","40934"
"BGCS2","WHETSTONE RI",-96.4833,45.3000,-9999,"HYD","40937"
"BGEG1","FLINT RIVER",-84.5800,30.9114,18,"HYD","40951"
"BGVC1","BRIDGEVILLE",-123.7928,40.4731,195,"HYD","41036"
"BHCG1","MILSTEAD",-83.9278,33.6614,-9999,"HYD","41062"
"BHNC1","BUCHANAN DAM",-119.9700,37.2133,137,"HYD","41100"
"BHOC1","BORRACHO SAD",-118.9086,34.6052,1326,"HYD","41105"
"BHUT2","HUTTO #2",-97.5813,30.5428,207,"HYD","41128"
"BIEC1","BIEL RH ALER",-121.5300,37.4672,1036,"HYD","41139"
"BIGI4","BIG CREEK PO",-93.7000,41.7556,259,"HYD","41155"
"BIGK1","BIG HILL LAK",-95.4700,37.2700,259,"HYD","41157"
"BIKN3","BLACKWATER D",-71.7222,43.3153,-9999,"HYD","41179"
"BIMC1","BIG MEADOWS",-118.8500,36.7167,2378,"HYD","41188"
"BIPT2","PINE ISLAND",-94.1886,30.1786,-9999,"HYD","41196"
"BIRQ2","COLUMBIA RIV",-117.7200,49.1800,-9999,"HYD","41209"
"BIUI1","BEAR RVR AT",-111.9206,42.0131,1348,"HYD","41230"
"BKAC1","BROKEN ARROW",-121.6667,37.5167,940,"HYD","41252"
"BKLC1","BUCKS LAKE",-121.2419,39.8500,1753,"HYD","41325"
"BKLP1","BROOKVILLE",-79.0806,41.1583,366,"HYD","41333"
"BKPV2","PARK",-82.3000,37.2833,612,"HYD","41360"
"BKRN4","BASKING RIDG",-74.5000,40.7167,70,"HYD","41372"
"BLCC1","BLOODS CREEK",-120.0350,38.4500,2195,"HYD","41464"
"BLCN2","BAILEY CK",-119.6803,39.3553,1732,"HYD","41470"
"BLDT2","LEANDER #4",-97.7808,30.5777,277,"HYD","41500"
"BLEA1","BLEECKER",-85.1641,32.5825,-9999,"HYD","41505"
"BLII2","RAIN GAUGE A",-88.0725,41.7183,198,"HYD","41573"
"BLKQ2","BLACKWALL PE",-120.7667,49.1000,1939,"HYD","41606"
"BLPA1","LITL RVR",-85.6806,34.2889,180,"HYD","41687"
"BLRC1","BOULDER CK C",-122.1625,37.1542,244,"HYD","41700"
"BLSC1","BLACK SPRING",-120.1919,38.3750,1982,"HYD","41728"
"BLSN7","BALSAM GAP",-83.0786,35.4328,1027,"HYD","41734"
"BMDI2","SPRING CREEK",-88.0531,41.9603,-9999,"HYD","41858"
"BMDN4","BELLE MEADE",-74.6492,40.4681,19,"HYD","41862"
"BMMI2","BIG MUDDY RI",-88.9883,38.3044,-9999,"HYD","41894"
"BMNQ2","BRENDA MINE",-119.9771,49.8674,1453,"HYD","41900"
"BMOC1","BALD MTN",-119.4000,37.0669,1439,"HYD","41904"
"BMTC1","BLACK MTN",-120.3533,35.3947,1085,"HYD","41934"
"BMTW2","BUFFALO MOUN",-82.2167,37.7000,582,"HYD","41943"
"BMWA3","MILEWIDE",-111.2444,32.2486,674,"HYD","41947"
"BNAC1","BARONA ALERT",-116.8383,32.9989,390,"HYD","41954"
"BNCC1","BURNS CREEK",-120.2750,37.3767,97,"HYD","41965"
"BNCN2","BERNICE CYN",-117.7500,39.7500,1772,"HYD","41969"
"BNCT2","CRESSON",-97.6028,32.5711,273,"HYD","41971"
"BNDI2","BONDVILLE CR",-88.2200,40.0300,213,"HYD","41975"
"BNDV2","BLAND",-81.1000,37.1000,610,"HYD","41986"
"BNEC1","BEN LOMOND L",-122.0750,37.0933,111,"HYD","41988"
"BNRA4","BENNETTS RIV",-92.1756,36.4256,-9999,"HYD","42061"
"BOCT2","ROUND ROCK #",-97.7107,30.5365,240,"HYD","42150"
"BODP1","BODINES",-76.9811,41.4483,239,"HYD","42157"
"BOKN7","BELLE OAKS R",-80.9358,35.1928,216,"HYD","42186"
"BONA4","PETIT JEAN R",-93.9236,35.1069,129,"HYD","42219"
"BONN7","BOONE PRECIP",-81.6700,36.1964,-9999,"HYD","42231"
"BONW4","BONDURANT DC",-110.4028,43.1989,2027,"HYD","42237"
"BOSC1","BONSALL CNTY",-117.2183,33.2997,56,"HYD","42265"
"BOWC1","BOWMAN LAKE",-120.6536,39.4481,1643,"HYD","42297"
"BOXA4","BUFFALO RIVE",-93.4033,35.9453,-9999,"HYD","42310"
"BPPA3","BLACK RIVER",-109.7633,33.4767,1745,"HYD","42377"
"BRAV2","BRANDS FLAT",-79.0133,38.1133,-9999,"HYD","42434"
"BRCC1","BEAR CREEK N",-121.2028,38.0742,18,"HYD","42453"
"BRDC1","SALINAS R NR",-120.8678,35.9303,135,"HYD","42479"
"BREP1","BERNE",-76.0000,40.5167,95,"HYD","42519"
"BRGV2","ON OVERLY RU",-79.0167,38.8000,723,"HYD","42566"
"BRKW1","BROOKLYN",-123.5000,46.7800,58,"HYD","42636"
"BRMA3","BAR M NR WOO",-111.6000,34.8667,1945,"HYD","42671"
"BRNG1","BRUNSWICK RI",-81.3969,31.1331,0,"HYD","42696"
"BRNT1","LOOSAHATCHIE",-89.7639,35.2811,-9999,"HYD","42720"
"BRNV2","LID 1194 BRE",-78.9333,37.8500,369,"HYD","42723"
"BROO3","BROOKINGS",-124.2794,42.0667,125,"HYD","42743"
"BRQT2","BRONTE 11NNE",-100.2494,32.0408,610,"HYD","42769"
"BRRA3","BLUE RIDGE R",-111.1833,34.5552,2018,"HYD","42770"
"BRRM5","RAPID RIVER",-94.5606,48.5367,337,"HYD","42779"
"BRSW2","BRADSHAW BEA",-81.8028,37.3953,329,"HYD","42817"
"BRTC1","BARRETT LAKE",-116.6694,32.6806,495,"HYD","42822"
"BRTI2","WWTP",-88.1658,41.9669,-9999,"HYD","42825"
"BRTN3","NEWFOUND RIV",-71.7409,43.6172,180,"HYD","42833"
"BRUT2","ROUND ROCK #",-97.6118,30.5617,218,"HYD","42860"
"BRVA3","BLUE RVR",-109.1956,33.2908,1280,"HYD","42865"
"BRWC1","BEAR RIVER N",-121.4056,39.0000,22,"HYD","42884"
"BRWM5","BROWNSVILLE",-91.2667,43.7000,-9999,"HYD","42892"
"BSHV2","LID 1063 BUR",-78.4672,38.8772,210,"HYD","42996"
"BSLM2","BRISTOL/JUG",-76.7047,38.7750,-9999,"HYD","43015"
"BSMC2","BEAR SPRINGS",-103.9319,37.5422,1585,"HYD","43024"
"BSVW2","BEAVER RVN",-80.3264,38.9100,503,"HYD","43094"
"BTDN7","BEETREE DAM",-82.3997,35.6425,829,"HYD","43135"
"BTOO1","BATH",-81.4394,41.1331,-9999,"HYD","43217"
"BTPC1","BEAR TRAP ME",-118.8581,36.6761,2073,"HYD","43220"
"BTRC1","BATTLE RIDGE",-121.7500,40.3331,1037,"HYD","43226"
"BTYO3","SPRAGUE R NE",-121.2375,42.4472,1313,"HYD","43286"
"BUCA3","BUCK SPRINGS",-109.8500,34.1167,2287,"HYD","43295"
"BULC1","BUELLTON",-120.2000,34.6167,162,"HYD","43370"
"BULO3","BULLY CREEK",-117.4125,44.0306,762,"HYD","43377"
"BULQ2","BULL RIVER @",-115.3600,49.4900,-9999,"HYD","43378"
"BUMC1","BEAUMONT CIT",-116.9756,33.9286,800,"HYD","43387"
"BUNL1","BUNDICK CREE",-93.2300,30.8186,-9999,"HYD","43398"
"BUNN2","BUNKERVILLE",-114.0750,36.7081,870,"HYD","43401"
"BUPC1","BUCKS CREEK",-121.3167,39.9100,537,"HYD","43414"
"BUSC1","BURRELL FIRE",-121.9056,37.1094,564,"HYD","43447"
"BVDG1","BEAVERDAM CK",-82.8967,34.1686,161,"HYD","43511"
"BVDN7","BREVARD RAIN",-82.6967,35.2494,643,"HYD","43516"
"BVSA3","BLUE VISTA",-109.3500,33.5667,2808,"HYD","43575"
"BVSV2","BUENA VISTA",-79.3925,37.7622,258,"HYD","43578"
"BWNG1","BOWDEN",-85.2792,33.4928,280,"HYD","43645"
"BWRW2","DAVIS",-79.4694,39.1294,933,"HYD","43669"
"BWWN5","BEARWALLOW",-108.6722,33.4417,2973,"HYD","43688"
"BZRK1","SOUTH FORK C",-96.5122,38.2858,-9999,"HYD","43810"
"CAEC1","CALERO",-121.7569,37.1697,168,"HYD","43878"
"CALG1","CALHOUN",-84.9544,34.5189,183,"HYD","43930"
"CAMK1","GROUSE CREEK",-96.8519,37.0777,-9999,"HYD","43964"
"CAPN2","CARSON CITY",-119.7336,39.1961,1436,"HYD","44044"
"CARM5","CARIBOU ROSE",-96.4667,48.9833,-9999,"HYD","44073"
"CAVA3","CAVE CREEK B",-111.9533,33.8872,695,"HYD","44147"
"CBGA4","CONNERLY BAY",-91.2531,33.3817,28,"HYD","44239"
"CBGC1","CARBON CYN G",-117.7833,33.9167,495,"HYD","44240"
"CBQA3","CIBECUE CREE",-110.5569,33.8431,976,"HYD","44298"
"CBRL1","BELFIELD DIT",-93.2146,30.3263,7,"HYD","44305"
"CBTC1","CRABTREE MEA",-118.3450,36.5633,3262,"HYD","44332"
"CCAA3","DEQ COUNTRY",-110.9261,32.1742,774,"HYD","44359"
"CCCC1","CHINO CANYON",-116.6056,33.8444,218,"HYD","44383"
"CCDO2","SPAVINAW CRE",-94.6850,36.3225,-9999,"HYD","44407"
"CCEC1","COW CREEK",-121.8531,40.6031,866,"HYD","44412"
"CCFN7","CANE CREEK N",-82.4891,35.4357,634,"HYD","44421"
"CCLK2","CRANKS CREEK",-83.2333,36.7333,-9999,"HYD","44470"
"CCLM2","CARROLL COUN",-76.9433,39.5494,278,"HYD","44472"
"CCPC1","CACTUS COUNT",-116.9222,32.8681,125,"HYD","44502"
"CCUN2","CLEAR CK UPP",-119.8892,39.0894,2372,"HYD","44568"
"CDAW1","CONCONULLY D",-119.4450,48.3217,-9999,"HYD","44607"
"CDFP1","BRANDYWINE C",-75.5936,39.8697,46,"HYD","44642"
"CDLC1","RUSSIAN R NR",-123.0525,38.8794,107,"HYD","44665"
"CDWC1","CONN DAM",-122.3728,38.4819,101,"HYD","44746"
"CDZK2","LITTLE RIVER",-87.7333,36.7833,-9999,"HYD","44757"
"CEDM2","CEDARMERE AL",-76.8078,39.4389,168,"HYD","44778"
"CEF","WESTOVER AIR",-72.5342,45.1981,75,"HYD","44792"
"CEPN7","EAST FORK PI",-82.8703,35.4617,805,"HYD","44841"
"CEZM7","NORTON BRIDG",-91.5667,39.5667,-9999,"HYD","44872"
"CFBT2","CLEAR FORK T",-97.4417,32.6650,186,"HYD","44876"
"CFKT1","CLEAR FORK N",-84.6303,36.3883,330,"HYD","44899"
"CFMI2","CASEY FORK N",-88.8719,38.2867,-9999,"HYD","44905"
"CFRC1","COFFEE RIDGE",-122.7169,41.0831,927,"HYD","44919"
"CFSO2","LITTLE WASHI",-98.1281,34.8992,431,"HYD","44929"
"CFWC1","CAMP FAR WES",-121.3147,39.0503,79,"HYD","44942"
"CFWN2","CALIFORNIA W",-114.6256,36.6367,479,"HYD","44945"
"CGRO3","SF MCKENZIE",-122.2472,44.1361,377,"HYD","44998"
"CGSO2","LITTLE WASHI",-98.0753,34.9367,384,"HYD","45004"
"CHAC3","CHAPLIN",-72.1067,41.8158,125,"HYD","45024"
"CHAM3","DEERFIELD RV",-72.8500,42.6333,159,"HYD","45032"
"CHAN7","CHATUGE DAM",-83.7931,35.0175,-9999,"HYD","45044"
"CHCG1","KEITHS MILL",-84.8806,34.7433,204,"HYD","45075"
"CHHT1","CHURCH HILL",-82.7333,36.5167,-9999,"HYD","45156"
"CHIG1","CHICKAMAUGA",-85.2889,34.8658,219,"HYD","45169"
"CHKC2","CHALK CREEK",-106.1594,38.7336,-9999,"HYD","45190"
"CHLA3","CHILDS PRECI",-111.7000,34.3500,829,"HYD","45207"
"CHLM3","LITTLE RIVER",-71.9081,42.1161,-9999,"HYD","45219"
"CHRG1","CHARLOTTE",-82.5172,31.9578,23,"HYD","45317"
"CHWC1","CHEWS RIDGE",-121.5648,36.3046,1495,"HYD","45421"
"CHYN7","CHANTILLY EL",-80.8008,35.2080,204,"HYD","45436"
"CHYO2","CHEYENNE",-99.6680,35.6263,580,"HYD","45437"
"CIBL1","INDIAN BAYOU",-93.2543,30.3397,4,"HYD","45450"
"CISO2","LITTLE WASHI",-98.1369,34.8553,393,"HYD","45504"
"CJSO2","LITTLE WASHI",-98.1808,34.8983,420,"HYD","45541"
"CJTI4","IOWA RIVER",-91.3456,41.2792,178,"HYD","45543"
"CKCL1","KAYOUCHEE CO",-93.1668,30.1983,3,"HYD","45554"
"CKEN7","CHEROKEE",-83.2428,35.5706,-9999,"HYD","45567"
"CKGL1","KENNER GULLY",-93.1219,30.2615,4,"HYD","45576"
"CKVT1","CUMBERLAND R",-87.3833,36.5167,-9999,"HYD","45634"
"CKYT1","CHUCKEY",-82.7028,36.2192,457,"HYD","45640"
"CLCA3","COLCORD MTN",-110.9500,34.3000,1880,"HYD","45689"
"CLCC1","CLEAR CRK",-122.7336,40.6389,1006,"HYD","45690"
"CLFA3","COLORADO RIV",-111.5833,36.8667,947,"HYD","45755"
"CLLC1","CALLEGUAS CK",-119.0389,34.1794,21,"HYD","45852"
"CLRN7","CMUD ADMIN B",-80.8928,35.2783,248,"HYD","45959"
"CLRO2","HWY 20 BRDG",-95.6978,36.3072,164,"HYD","45961"
"CLSC1","SACRAMENTO R",-122.0217,39.3383,23,"HYD","45975"
"CLTM2","CALVERTON",-76.9175,39.0847,118,"HYD","46003"
"CLWN7","COLLINSWOOD",-80.8717,35.1847,224,"HYD","46058"
"CLYO2","LITTLE RIVER",-95.1989,34.3256,168,"HYD","46080"
"CMBK2","CUMBERLAND",-82.9939,36.9739,433,"HYD","46104"
"CMGG1","CUMMING",-84.2186,34.1558,-9999,"HYD","46155"
"CMMG1","BUFORD DAM",-84.0722,34.1583,-9999,"HYD","46180"
"CMNA1","DALLAS BRANC",-86.5742,34.7456,-9999,"HYD","46187"
"CMRA3","COMINO RINCO",-110.7039,32.2558,849,"HYD","46221"
"CMTN7","CHRISTMOUNT",-82.2911,35.5914,1056,"HYD","46254"
"CMVC1","CAMPTONVILLE",-120.8683,39.4522,1067,"HYD","46263"
"CMVN7","RAINGAGE AT",-78.6547,35.7872,-9999,"HYD","46264"
"CNBN7","CANOE CREEK",-81.8432,35.8042,403,"HYD","46287"
"CNEA3","CIENEGA CREE",-110.5700,31.8655,1266,"HYD","46316"
"CNJC1","CONEJO CK AB",-118.9667,34.2333,41,"HYD","46358"
"CNOC1","CHINO HILLS",-117.7833,33.9839,301,"HYD","46395"
"CNRV2","CRANES NEST",-82.4389,37.1239,439,"HYD","46418"
"CNSN4","RESERVOIR",-74.5000,41.1167,351,"HYD","46427"
"CNTA1","PINHOOK CK C",-86.5933,34.7275,-9999,"HYD","46431"
"CNTA4","PETIT JEAN R",-93.2000,35.0833,100,"HYD","46432"
"COCC1","COACHELLA CA",-115.4486,33.2556,30,"HYD","46530"
"CODC1","COW RIDGE",-121.6500,37.2667,915,"HYD","46554"
"COEC1","COE PARK",-121.5428,37.1817,835,"HYD","46565"
"COKI2","COOKS MILLS",-88.4133,39.5833,-9999,"HYD","46624"
"COKN7","COOKSON DAIR",-80.8986,35.4230,223,"HYD","46629"
"COML1","COMITE RIVER",-91.0983,30.5567,3,"HYD","46698"
"COMM7","MISSISSIPPI",-89.4333,37.1500,-9999,"HYD","46700"
"COMO2","NEOSHO RIVER",-94.9572,36.9286,228,"HYD","46704"
"CONL1","BAYOU CONWAY",-90.8444,30.1731,-9999,"HYD","46718"
"COOC1","CHORRO GRAND",-119.3356,34.6069,1326,"HYD","46733"
"COOV2","NORTH FORK S",-78.8531,38.6369,326,"HYD","46752"
"COSC1","COSUMNES RVR",-121.2789,38.4167,23,"HYD","46825"
"COSO2","LITTLE WASHI",-98.1281,34.9492,430,"HYD","46835"
"COWO3","COTTAGE GROV",-123.0500,43.7200,244,"HYD","46902"
"COWP1","COWANESQUE D",-77.1667,41.9833,-9999,"HYD","46903"
"COYC1","COYOTE RSVR",-121.5381,37.0886,245,"HYD","46915"
"CPEI3","NORTH BRANCH",-85.4756,41.4817,272,"HYD","46963"
"CPFN7","CAPE FEAR RI",-78.2939,34.4042,0,"HYD","46967"
"CPLC1","CAPLES LAKE",-120.0419,38.7100,2439,"HYD","46996"
"CPLO2","DAM LITTLE C",-95.9528,36.8869,216,"HYD","47000"
"CPPC1","LOS MEDONOS",-121.8550,37.9983,40,"HYD","47020"
"CPPW1","COOPER PASS",-121.2108,47.4297,1000,"HYD","47029"
"CPWA3","CAMP WOOD",-112.8833,34.8000,1753,"HYD","47074"
"CQRM5","CLOQUET RIVE",-92.5150,46.8958,-9999,"HYD","47109"
"CQSO2","LITTLE WASHI",-98.2511,34.9061,431,"HYD","47113"
"CRBQ2","CORBIN",-114.6500,49.5200,1572,"HYD","47161"
"CRBW2","CRAB ORCHARD",-81.1275,37.4781,710,"HYD","47165"
"CRDA1","CORDOVA",-87.1703,33.7575,74,"HYD","47188"
"CRDN7","BEAVER CREEK",-78.6863,36.0225,-9999,"HYD","47199"
"CREI2","RAIN GAUGE A",-87.6250,41.3742,221,"HYD","47215"
"CRGA3","CATALINA STA",-110.8775,32.4453,974,"HYD","47248"
"CRKA4","SPADRA CREEK",-93.4683,35.4683,112,"HYD","47284"
"CRKT1","CHEROKEE DAM",-83.4978,36.1692,320,"HYD","47297"
"CRLN7","CHARLOTTE US",-80.8803,35.1631,219,"HYD","47324"
"CRMN7","CROMPTON ST",-80.9136,35.1158,184,"HYD","47340"
"CRQC1","CREST PARK",-117.1994,34.2311,1715,"HYD","47405"
"CRSQ2","CRESTON",-116.5200,49.1000,538,"HYD","47457"
"CRTA3","CROOK TRAIL",-111.5667,34.5000,1799,"HYD","47464"
"CRWW1","CHEHALIS R A",-122.9828,46.6611,32,"HYD","47531"
"CRXC1","CIRCLE X ALE",-118.9361,34.1092,610,"HYD","47534"
"CRZA3","CARRIZO CREE",-110.2833,33.9833,1448,"HYD","47554"
"CSBC1","CAL STATE SA",-117.2617,34.1867,474,"HYD","47571"
"CSCI1","CASCADE WEAT",-116.0500,44.5167,1472,"HYD","47583"
"CSFS1","BLACK CREEK",-80.2117,34.6633,0,"HYD","47609"
"CSMC1","CASTLE MTN",-120.3278,35.9417,1220,"HYD","47656"
"CSPO3","CASCADIA",-122.4833,44.4000,262,"HYD","47684"
"CSQG1","SOQUE RIVER",-83.5289,34.6186,396,"HYD","47693"
"CSSO2","LITTLE WASHI",-98.1819,34.9428,456,"HYD","47715"
"CSTI2","WWTP",-88.1344,41.9064,-9999,"HYD","47722"
"CTLP1","CENTRAL CITY",-78.6333,40.1000,-9999,"HYD","47836"
"CTNC1","COTTONWOOD C",-122.8811,40.3169,1037,"HYD","47846"
"CTNM2","CENTENNIAL A",-76.8475,39.2397,97,"HYD","47855"
"CTRG1","CARTERS DAM",-84.6706,34.6158,326,"HYD","47886"
"CTVG1","CARTERSVILLE",-84.8392,34.1428,198,"HYD","47916"
"CVGV2","JACKSON RVR",-80.0008,37.7886,368,"HYD","48056"
"CVSC1","CALAVERAS RA",-120.3669,38.1981,1024,"HYD","48099"
"CVSO2","LITTLE WASHI",-98.2000,34.8553,414,"HYD","48102"
"CWLW1","COLD WATER R",-122.2667,46.3000,1037,"HYD","48172"
"CWNK1","WICHITA COWS",-97.4894,37.7367,410,"HYD","48178"
"CWRQ2","CHILLIWACK R",-121.7167,49.0333,1662,"HYD","48197"
"CWXW1","CHESTER MORS",-121.7228,47.4094,482,"HYD","48227"
"CXST2","CHILDRESS 2N",-100.1989,34.4564,592,"HYD","48246"
"CYAC1","CUYAMA FIRE",-119.6167,34.9333,694,"HYD","48252"
"CYOC1","CASITAS STAT",-119.3701,34.4080,192,"HYD","48304"
"DACC1","DAY CANYON",-117.5317,34.1569,683,"HYD","48380"
"DACG1","DACULA",-83.8942,34.0103,284,"HYD","48382"
"DANA4","PETIT JEAN R",-93.3956,35.0586,113,"HYD","48440"
"DARI2","DUPAGE CO UN",-87.9639,41.7364,-9999,"HYD","48463"
"DBEC1","DILLON BEACH",-122.9578,38.2575,139,"HYD","48544"
"DBVA3","DRY BEAVER C",-111.7750,34.7286,1126,"HYD","48593"
"DCFC1","DRY CRK FIRE",-122.4667,38.4056,169,"HYD","48648"
"DCHI4","DORCHESTER H",-91.5086,43.4212,201,"HYD","48656"
"DCKC2","DALLAS CRK N",-107.7578,38.1778,-9999,"HYD","48671"
"DCNG1","CORNELIA",-83.6206,34.5408,344,"HYD","48692"
"DCUC1","DRY CREEK NE",-120.3119,37.6539,222,"HYD","48734"
"DDMC1","DEADMAN CK S",-119.6531,38.3319,2820,"HYD","48783"
"DDWC1","DIDDY WELLS",-122.1000,40.7000,396,"HYD","48805"
"DECC1","DEER CREEK D",-117.5739,34.1689,707,"HYD","48829"
"DEHT2","COLE CREEK A",-95.4878,29.8511,-9999,"HYD","48873"
"DELT1","DEL RIO",-82.9744,35.8867,476,"HYD","48893"
"DENS1","SOUTH FORK E",-81.1333,33.3931,48,"HYD","48916"
"DENW2","BELTON",-80.5628,39.7453,451,"HYD","48919"
"DETV2","LID 1421 DET",-78.4167,38.8500,274,"HYD","48968"
"DFDW1","DRY FALLS DA",-119.3011,47.6183,482,"HYD","49012"
"DGFC1","REDROCK CREE",-118.8925,34.5222,892,"HYD","49053"
"DGLC2","DOUGLAS RESE",-103.8872,38.7150,-9999,"HYD","49058"
"DGNA3","DRAGOON",-110.0047,32.0064,1570,"HYD","49063"
"DHTC1","DESERT HOT S",-116.4933,33.9675,374,"HYD","49107"
"DICM1","DICKEY",-69.0880,47.1130,180,"HYD","49125"
"DIDW1","DIABLO RESER",-121.1333,48.7167,317,"HYD","49133"
"DIEA4","DAM SALINE R",-94.1000,34.1475,209,"HYD","49134"
"DKAM5","DUNKA RIVER",-91.8683,47.6986,-9999,"HYD","49203"
"DKFC1","DEER CREEK F",-120.8250,39.3000,1358,"HYD","49218"
"DKWC1","DESERT KNOLL",-117.1072,34.5394,856,"HYD","49234"
"DLBT2","DEKALB",-94.6177,33.4794,127,"HYD","49250"
"DLCC1","DOYLE CROSSI",-120.4911,40.1169,1729,"HYD","49251"
"DLNF1","DELANEY CK",-82.3644,27.9256,-9999,"HYD","49300"
