This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"DF10101C","BLACKBIRD",-75.7308,39.3258,21,"RAWS","92876"
"FA4012AE","QUADRANT",-110.9800,44.9197,2416,"RAWS","92877"
"FA40D7B0","PINERY",-104.7978,31.8944,1640,"RAWS","92878"
"FA40E22A","WEST GLACIER",-113.9942,48.5106,975,"RAWS","92879"
"FA410322","WHISKEYTOWN",-122.5273,40.6105,414,"RAWS","92880"
"FA411054","STEHEKIN",-120.7203,48.3469,375,"RAWS","92881"
"FA419640","INDIAN GRAVE",-83.8083,35.6236,823,"RAWS","92885"
"FA44220E","AGUA CANYON",-112.2500,37.5000,2438,"RAWS","92887"
"FA45156E","LINDBERGH HI",-112.0794,36.2858,2682,"RAWS","92889"
"FA454512","WHITE WOLF",-119.6517,37.8594,2446,"RAWS","92892"
"FA45937A","HUNTER MOUNT",-117.4736,36.5625,2097,"RAWS","92894"
"FA45B596","DINOSAUR NM",-108.9106,40.5086,1817,"RAWS","92896"
"FA45C306","GRAND TETON",-110.7097,43.7200,1981,"RAWS","92897"
"FA45D070","THOROFARE",-110.0800,44.1500,2554,"RAWS","92898"
"FA45E5EA","SANTA ROSA I",-120.0778,33.9778,396,"RAWS","92899"
"FA45F69C","SANTA CRUZ I",-119.7222,33.9958,76,"RAWS","92900"
"FA500646","SPRING CANYO",-118.9347,47.9347,408,"RAWS","92901"
"FA501530","KETTLE FALLS",-118.1194,48.6083,399,"RAWS","92902"
"FA5033DC","BARNABY",-122.4200,38.1136,378,"RAWS","92904"
"FA50454C","CHEESEBORO",-118.7172,34.1847,503,"RAWS","92905"
"FA509324","LIRI",-85.6292,34.4978,366,"RAWS","92909"
"FA50A6BE","PARK RIDGE",-118.9425,36.7242,2298,"RAWS","92910"
"FA50C358","RACCOON POIN",-80.9000,25.9708,2,"RAWS","92912"
"FA6065D0","LOST HORSE",-116.1878,34.0178,1280,"RAWS","92920"
"FA60B3B8","WOLVERTON",-118.7033,36.4450,1597,"RAWS","92925"
"FA60C528","CRANE FLAT L",-119.8206,37.7594,2108,"RAWS","92926"
"FA60D65E","RINCON",-110.5481,32.2056,2512,"RAWS","92927"
"FA6141C6","ASSATEAGUE I",-75.2014,38.0667,4,"RAWS","92934"
"FA61672A","PINNACLES",-121.1472,36.4708,403,"RAWS","92935"
"FA61745C","LAVA POINT R",-113.0389,37.3917,2347,"RAWS","92936"
"FA6197AE","CEDAR GROVE",-118.6561,36.7878,1439,"RAWS","92938"
"FA61A234","HEADQUARTERS",-109.3569,32.0061,1646,"RAWS","92939"
"FA61E13E","THE BOWL",-104.8253,31.9250,2364,"RAWS","92943"
"FA62232E","MILES CITY",-81.2967,26.2483,5,"RAWS","92947"
"FA6246C8","OCHOPEE",-81.2833,25.9167,2,"RAWS","92949"
"FA6255BE","CHEKIKA",-80.5797,25.6250,2,"RAWS","92950"
"FA627352","BECHLER",-111.0467,44.1500,1951,"RAWS","92952"
"FA6290A0","MATHER",-114.2722,39.0228,2825,"RAWS","92954"
"FA62E630","MCFARLAND HI",-68.2608,44.3769,129,"RAWS","92958"
"FA62F546","CHAPIN - FTS",-108.4892,37.1994,1886,"RAWS","92959"
"FA630738","MOREFIELD -",-108.4133,37.3006,2384,"RAWS","92960"
"FA6321D4","BIG SOUTH",-84.6542,36.4750,440,"RAWS","92961"
"FA6332A2","CACHE - FTS",-80.6803,25.3903,2,"RAWS","92962"
"FA6362DE","TOWER",-106.3333,35.8333,1981,"RAWS","92964"
"FA6371A8","SCHOOL HOUSE",-123.9056,41.1383,805,"RAWS","92965"
"FA63C226","BRYCE CANYON",-112.1722,37.6417,2394,"RAWS","92968"
"FA64739C","MARBLEMOUNT",-121.4461,48.5394,109,"RAWS","92974"
"FA64B682","BIG SPRING",-91.0181,36.9750,193,"RAWS","92975"
"FA64F588","DEVILS TOWER",-104.7194,44.5817,1189,"RAWS","92977"
"FA6581E2","KINGS MOUNTA",-81.4022,35.1456,250,"RAWS","92981"
"FF1002B0","COYLE FIELD",-74.4250,39.8125,55,"RAWS","92985"
"FF1011C6","ANCORA HOSPI",-74.8647,39.6847,35,"RAWS","92986"
"328A03F0","STRICKLER",-94.2974,35.8685,503,"RAWS","92988"
"3289A406","SILVER HILL",-92.7464,35.9703,284,"RAWS","92989"
"3289F47A","DEVILS KNOB",-93.5388,35.6141,640,"RAWS","92990"
"FA64E6FE","NAVAL LIVE O",-87.1375,30.3664,5,"RAWS","92994"
"32810058","PANTHER EAST",-81.3643,26.1690,5,"RAWS","92995"
"3281132E","PANTHER WEST",-81.4784,26.1718,5,"RAWS","92996"
"FA65D19E","HOUCHIN MEAD",-86.1481,37.1317,236,"RAWS","92999"
"32908328","GRAND BAY",-88.4275,30.4285,5,"RAWS","93002"
"AAB6574E","MOUNTAIN GRO",-92.2688,37.1538,444,"RAWS","93006"
"FA6643F2","AGATE",-103.7358,42.4250,1341,"RAWS","93010"
"40704512","FAIRFIELD",-76.2230,35.5417,2,"RAWS","93017"
"407020F4","NEW BERN",-77.1110,35.0969,6,"RAWS","93018"
"4072109A","SANDY RUN",-77.4873,34.6122,22,"RAWS","93019"
"FA66138E","MT. RUSHMORE",-103.4495,43.8778,1546,"RAWS","93027"
"FA6600F8","WICA_ELK MOU",-103.4835,43.5576,1253,"RAWS","93028"
"32889366","CADDO",-95.9224,33.7409,161,"RAWS","93029"
"3288A6FC","RATCLIFF",-95.1387,31.3952,132,"RAWS","93030"
"328D87D0","FORT VALLEY",-78.4155,38.8429,284,"RAWS","93033"
"328C033E","LIME KILN",-79.7592,37.9864,635,"RAWS","93034"
"3289B770","CRAIG VALLEY",-80.1792,37.5574,824,"RAWS","93036"
"K33V","WALDEN-JACKS",-106.2714,40.7503,2485,"ASOS","99503"
"K65S","BOUNDARY COU",-116.2953,48.7261,712,"ASOS","99504"
"K6S5","RAVALLI COUN",-114.1256,46.2514,1110,"ASOS","99505"
"K79S","FORT BENTON",-110.6364,47.8450,874,"ASOS","99506"
"KCRX","ROSCOE TURNE",-88.6036,34.9150,130,"ASOS","99508"
"KFLY","MEADOW LAKE",-104.5700,38.9458,2095,"ASOS","99510"
"KPO1","POPLAR MUNIC",-105.1622,48.1344,621,"ASOS","99513"
"KVKY","MAIN PASS 28",-88.4333,29.2500,32,"ASOS","99516"
"KVOA","VIOSCA KNOLL",-87.7833,29.2333,53,"ASOS","99517"
"K82V","PINE BLUFFS",-104.1303,41.1533,1570,"ASOS","133026"
"KJFX","WALKER COUNT",-87.3142,33.9019,147,"ASOS","133027"
"KSAA","SHIVELY FIEL",-106.8275,41.4436,2138,"ASOS","133029"
"KVNC","VENICE MUNIC",-82.4403,27.0717,5,"ASOS","133030"
"K42J","KEYSTONE AIR",-82.0475,29.8447,60,"ASOS","137101"
"KBMT","BEUMONT MUNI",-94.2150,30.0703,10,"ASOS","137102"
"KDLZ","DELAWARE MUN",-83.1147,40.2797,288,"ASOS","137103"
"KPOV","PORTAGE COUN",-81.2517,41.2103,365,"ASOS","137104"
"KUBE","CUMBERLAND M",-91.9811,45.5058,378,"ASOS","137105"
"K1R7","BROOKHAVEN-L",-90.4094,31.6058,149,"ASOS","137513"
"K2V5","WRAY MUNICIP",-102.2408,40.1003,1118,"ASOS","137514"
"KGIC","IDAHO COUNTY",-116.1233,45.9425,1010,"ASOS","137518"
"KLMO","VANCE BRAND",-105.1636,40.1642,1541,"ASOS","137519"
"KSTK","STERLING MUN",-103.2544,40.6153,1231,"ASOS","137522"
"K2D5","OAKES MUNICI",-98.0800,46.1731,407,"ASOS","139267"
"K2J9","QUINCY MUNIC",-84.5575,30.5978,69,"ASOS","139268"
"K5H4","HARVEY MUNIC",-99.9317,47.7911,490,"ASOS","139269"
"KAHQ","WAHOO MUNICI",-96.5944,41.2406,373,"ASOS","139270"
"KASL","HARRISON COU",-94.3078,32.5206,109,"ASOS","139271"
"KCQF","H L SONNY CA",-87.8769,30.4606,28,"ASOS","139272"
"KPUJ","PAULDING NW",-84.9406,33.9119,393,"ASOS","139274"
"KRZL","JASPER COUNT",-87.1825,40.9478,213,"ASOS","139275"
"KLUA","LURAY",-78.5000,38.6667,275,"ASOS","142662"
"KS32","COOPERSTOWN",-98.1058,47.4228,434,"ASOS","142663"
"K1J0","TRI-COUNTY A",-85.6014,30.8458,26,"ASOS","143264"
"KACJ","JIMMY CARTER",-84.1889,32.1108,143,"ASOS","143265"
"KFEW","FRANCES E WA",-104.8672,41.1333,1878,"ASOS","143266"
"KHHV","ALAMINOS CAN",-94.6833,26.9333,25,"ASOS","143267"
"KMNE","MINDEN AIRPO",-93.2981,32.6461,85,"ASOS","143268"
"KSBO","EMANUEL COUN",-82.3700,32.6092,100,"ASOS","143270"
"KGXA","GRAY BUTTE F",-117.6703,34.5667,923,"ASOS","143661"
"KIYA","ABBEVILLE CH",-92.0842,29.9758,5,"ASOS","143662"
"KFOT","ROHNERVILLE",-124.1328,40.5539,120,"ASOS","144023"
"KJVW","JOHN BELL WI",-90.4106,32.3044,75,"ASOS","144025"
"KRTS","RENO/STEAD A",-119.8764,39.6681,1539,"ASOS","144026"
"K2I0","MADISONVILLE",-87.3983,37.3558,134,"ASOS","144369"
"K6A1","BUTLER MUNIC",-84.2508,32.5675,203,"ASOS","144370"
"KFWZ","SOUTH PASS",-108.7833,42.5167,2588,"ASOS","144373"
"KGGP","LOGANSPORT/C",-86.3728,40.7114,225,"ASOS","144374"
"KI35","TUCKER-GUTHR",-83.3586,36.8594,473,"ASOS","144375"
"KTBX","BOYSEN/THERM",-108.2333,43.4667,2225,"ASOS","144377"
"K6A2","GRIFFIN-SPAL",-84.2750,33.2269,292,"ASOS","144735"
"ACME","ACME",-98.0233,34.8083,397,"OKMESONET","149229"
"ADAX","ADA",-96.6691,34.7985,295,"OKMESONET","149230"
"ALTU","ALTUS",-99.3381,34.5872,416,"OKMESONET","149231"
"ALV2","ALVA",-98.7097,36.7082,439,"OKMESONET","149232"
"ANT2","ANTLERS",-95.6684,34.2497,172,"OKMESONET","149234"
"APAC","APACHE",-98.2922,34.9142,440,"OKMESONET","149236"
"ARD2","ARDMORE",-97.0857,34.1926,266,"OKMESONET","149237"
"ARNE","ARNETT",-99.9031,36.0720,719,"OKMESONET","149239"
"BEAV","BEAVER",-100.5301,36.8025,758,"OKMESONET","149241"
"BESS","BESSIE",-99.0585,35.4019,511,"OKMESONET","149243"
"BIXB","BIXBY",-95.8662,35.9631,184,"OKMESONET","149244"
"BLAC","BLACKWELL",-97.2545,36.7544,304,"OKMESONET","149245"
"BOIS","BOISE CITY",-102.4971,36.6926,1267,"OKMESONET","149246"
"BREC","BRECKINRIDGE",-97.6939,36.4120,352,"OKMESONET","149248"
"BRIS","BRISTOW",-96.3540,35.7805,239,"OKMESONET","149249"
"BUFF","BUFFALO",-99.6410,36.8313,559,"OKMESONET","149251"
"BURB","BURBANK",-96.8105,36.6346,301,"OKMESONET","149252"
"BURN","BURNEYVILLE",-97.2692,33.8938,228,"OKMESONET","149253"
"BUTL","BUTLER",-99.2706,35.5915,520,"OKMESONET","149254"
"BYAR","BYARS",-97.0033,34.8497,345,"OKMESONET","149255"
"CAMA","CAMARGO",-99.3465,36.0287,589,"OKMESONET","149257"
"CARL","LAKE CARL BL",-97.2859,36.1473,293,"OKMESONET","149258"
"CENT","CENTRAHOMA",-96.3331,34.6090,208,"OKMESONET","149260"
"CHAN","CHANDLER",-96.8041,35.6528,291,"OKMESONET","149261"
"CHER","CHEROKEE",-98.3627,36.7481,362,"OKMESONET","149262"
"CHEY","CHEYENNE",-99.7279,35.5462,694,"OKMESONET","149263"
"CHIC","CHICKASHA",-97.9145,35.0324,328,"OKMESONET","149264"
"CLAY","CLAYTON",-95.3260,34.6566,186,"OKMESONET","149266"
"CLOU","CLOUDY",-95.2487,34.2232,221,"OKMESONET","149267"
"COOK","COOKSON",-94.8490,35.6800,299,"OKMESONET","149269"
"COPA","COPAN",-95.8855,36.9099,250,"OKMESONET","149270"
"DURA","DURANT",-96.3203,33.9208,197,"OKMESONET","149271"
"ELRE","EL RENO",-98.0365,35.5485,419,"OKMESONET","149272"
"ERIC","ERICK",-99.8034,35.2049,603,"OKMESONET","149273"
"EUFA","EUFAULA",-95.6571,35.3032,200,"OKMESONET","149274"
"FAIR","FAIRVIEW",-98.4977,36.2635,405,"OKMESONET","149275"
"FITT","FITTSTOWN",-96.7178,34.5521,350,"OKMESONET","149276"
"FORA","FORAKER",-96.4278,36.8405,330,"OKMESONET","149277"
"FREE","FREEDOM",-99.1423,36.7256,530,"OKMESONET","149278"
"FTCB","FORT COBB",-98.4661,35.1489,422,"OKMESONET","149279"
"GOOD","GOODWELL",-101.6013,36.6018,997,"OKMESONET","149280"
"GRA2","GRANDFIELD",-98.7436,34.2394,341,"OKMESONET","149281"
"GUTH","GUTHRIE",-97.4798,35.8489,330,"OKMESONET","149283"
"HASK","HASKELL",-95.6405,35.7480,183,"OKMESONET","149284"
"HECT","HECTORVILLE",-96.0024,35.8416,243,"OKMESONET","149285"
"HINT","HINTON",-98.4815,35.4844,493,"OKMESONET","149286"
"HOBA","HOBART",-99.0528,34.9897,473,"OKMESONET","149287"
"HOLD","HOLDENVILLE",-96.3560,35.0707,280,"OKMESONET","149288"
"HOLL","HOLLIS",-99.8333,34.6855,497,"OKMESONET","149289"
"HOOK","HOOKER",-101.2255,36.8552,912,"OKMESONET","149290"
"HUGO","HUGO",-95.5401,34.0308,175,"OKMESONET","149291"
"IDAB","IDABEL",-94.8803,33.8301,110,"OKMESONET","149292"
"INOL","INOLA",-95.4507,36.1425,190,"OKMESONET","149293"
"JAYX","JAY",-94.7829,36.4821,304,"OKMESONET","149294"
"KENT","KENTON",-102.8782,36.8294,1322,"OKMESONET","149295"
"KETC","KETCHUM RANC",-97.7648,34.5289,341,"OKMESONET","149296"
"KIN2","KINGFISHER",-97.9544,35.8543,323,"OKMESONET","149297"
"LAHO","LAHOMA",-98.1114,36.3844,396,"OKMESONET","149299"
"LANE","LANE",-95.9972,34.3088,181,"OKMESONET","149300"
"MADI","MADILL",-96.9439,34.0358,232,"OKMESONET","149301"
"MANG","MANGUM",-99.4240,34.8359,460,"OKMESONET","149302"
"MARE","MARENA",-97.2127,36.0643,327,"OKMESONET","149303"
"MAYR","MAY RANCH",-99.0111,36.9871,555,"OKMESONET","149305"
"MCAL","MCALESTER",-95.7810,34.8823,230,"OKMESONET","149306"
"MEDF","MEDFORD",-97.7458,36.7924,332,"OKMESONET","149307"
"MEDI","MEDICINE PAR",-98.5694,34.7292,487,"OKMESONET","149308"
"MIAM","MIAMI",-94.8444,36.8883,247,"OKMESONET","149309"
"MINC","MINCO",-97.9555,35.2723,430,"OKMESONET","149310"
"MRSH","MARSHALL",-97.6069,36.1169,311,"OKMESONET","149311"
"MTHE","MT HERMAN",-94.8228,34.3107,284,"OKMESONET","149312"
"NEWK","NEWKIRK",-96.9104,36.8981,366,"OKMESONET","149313"
"NEWP","NEWPORT",-97.2014,34.2281,283,"OKMESONET","149314"
"NOWA","NOWATA",-95.6080,36.7437,206,"OKMESONET","149317"
"NRMN","NORMAN",-97.4649,35.2361,357,"OKMESONET","149318"
"OILT","OILTON",-96.4975,36.0313,255,"OKMESONET","149319"
"OKCE","OKLAHOMA CIT",-97.4641,35.4723,355,"OKMESONET","149320"
"OKEM","OKEMAH",-96.2627,35.4317,263,"OKMESONET","149323"
"OKMU","OKMULGEE",-95.9147,35.5821,205,"OKMESONET","149324"
"PAUL","PAULS VALLEY",-97.2292,34.7155,291,"OKMESONET","149325"
"PAWN","PAWNEE",-96.7699,36.3611,283,"OKMESONET","149326"
"PERK","PERKINS",-97.0483,35.9987,292,"OKMESONET","149327"
"PORT","PORTER",-95.5598,35.8257,193,"OKMESONET","149328"
"PRYO","PRYOR",-95.2714,36.3691,201,"OKMESONET","149330"
"PUTN","PUTNAM",-98.9604,35.8990,589,"OKMESONET","149331"
"REDR","RED ROCK",-97.1531,36.3559,293,"OKMESONET","149332"
"RING","RINGLING",-97.5881,34.1937,283,"OKMESONET","149334"
"SALL","SALLISAW",-94.7981,35.4382,157,"OKMESONET","149335"
"SEIL","SEILING",-99.0403,36.1903,545,"OKMESONET","149336"
"SHAW","SHAWNEE",-96.9482,35.3649,328,"OKMESONET","149337"
"SKIA","SKIATOOK",-96.0371,36.4153,282,"OKMESONET","149338"
"SLAP","SLAPOUT",-100.2619,36.5975,774,"OKMESONET","149339"
"SPEN","SPENCER",-97.3415,35.5421,373,"OKMESONET","149340"
"STIG","STIGLER",-95.1812,35.2653,173,"OKMESONET","149341"
"STIL","STILLWATER",-97.0953,36.1209,272,"OKMESONET","149342"
"STUA","STUART",-96.0698,34.8764,256,"OKMESONET","149343"
"SULP","SULPHUR",-96.9505,34.5661,320,"OKMESONET","149344"
"TAHL","TAHLEQUAH",-94.9867,35.9724,290,"OKMESONET","149345"
"TALI","TALIHINA",-95.0115,34.7107,204,"OKMESONET","149346"
"TIPT","TIPTON",-99.1376,34.4397,387,"OKMESONET","149347"
"TISH","TISHOMINGO",-96.6790,34.3326,268,"OKMESONET","149348"
"VINI","VINITA",-95.2209,36.7754,236,"OKMESONET","149351"
"WASH","WASHINGTON",-97.5211,34.9822,345,"OKMESONET","149353"
"WATO","WATONGA",-98.5262,35.8419,517,"OKMESONET","149354"
"WAUR","WAURIKA",-97.9882,34.1678,283,"OKMESONET","149355"
"WEAT","WEATHERFORD",-98.7751,35.5083,538,"OKMESONET","149356"
"WEBR","WEBBERS FALL",-95.1233,35.4890,145,"OKMESONET","149358"
"WEST","WESTVILLE",-94.6450,36.0110,348,"OKMESONET","149359"
"WILB","WILBURTON",-95.3481,34.9009,199,"OKMESONET","149360"
"WIST","WISTER",-94.6878,34.9843,143,"OKMESONET","149361"
"WOOD","WOODWARD",-99.4168,36.4233,625,"OKMESONET","149362"
"WYNO","WYNONA",-96.3422,36.5181,269,"OKMESONET","149363"
"KD95","DUPONT-LAPEE",-83.2717,43.0664,255,"ASOS","149429"
"KMGC","MICHIGAN CIT",-86.8211,41.7033,200,"ASOS","149431"
"K05U","EUREKA AIRPO",-116.0036,39.6039,1816,"ASOS","154665"
"KAJZ","BLAKE FIELD",-108.0636,38.7864,1583,"ASOS","154667"
"KFYG","WASHINGTON R",-90.9936,38.5875,149,"ASOS","154669"
"KINF","INVERNESS AI",-82.3183,28.8036,20,"ASOS","154671"
"KD25","MANITOWISH W",-89.8822,46.1203,491,"ASOS","157759"
"KO86","TRINITY CENT",-122.6936,40.9828,728,"ASOS","157760"
"KT35","CAMERON MUNI",-96.9711,30.8794,123,"ASOS","157761"
"KE11","ANDREWS COUN",-102.5294,32.3311,967,"ASOS","158385"
"KPPO","LA PORTE MUN",-86.7344,41.5725,247,"ASOS","158386"
"KSYF","CHEYENNE COU",-101.7958,39.7611,1040,"ASOS","158387"
"K3R7","JENNINGS AIR",-92.6736,30.2428,7,"ASOS","158899"
"KIOB","MOUNT STERLI",-83.9797,38.0581,311,"ASOS","158900"
"KFZG","FITZGERALD M",-83.2708,31.6839,111,"ASOS","159386"
"KTOC","TOCCOA RG LE",-83.2964,34.5928,304,"ASOS","159387"
"KAZE","HAZELHURST A",-82.6475,31.8847,78,"ASOS","160569"
"KFMM","FORT MORGAN",-103.8042,40.3339,1393,"ASOS","160570"
"KBXA","GEORGE R CAR",-89.8650,30.8136,36,"ASOS","161364"
"KF44","ATHENS MUNIC",-95.8283,32.1639,135,"ASOS","161365"
"KF46","ROCKWALL MUN",-96.4356,32.9306,175,"ASOS","161366"
"KGPH","MIDWEST NATI",-94.3097,39.3325,237,"ASOS","161367"
"KZPH","ZEPHYRHILLS",-82.1586,28.2281,27,"ASOS","161369"
"KCKF","CRISP COUNTY",-83.7739,31.9889,94,"ASOS","161873"
"K5R8","DE QUENCY IN",-93.4736,30.4411,25,"ASOS","162299"
"KIKT","MISS CANYON",-88.2833,28.5167,25,"ASOS","162300"
"KHAE","HANNIBAL REG",-91.4439,39.7253,234,"ASOS","162742"
"KGXF","GILA BEND AI",-112.7200,32.8875,269,"ASOS","165044"
"KHZR","FALSE RIVER",-91.4786,30.7183,12,"ASOS","165045"
"KPCW","CARL R KELLE",-82.8694,41.5164,180,"ASOS","165046"
"DUCU","DUCHESNE",-110.3601,40.1807,1675,"AGRIMET","165262"
"SUTU","SUTHERLAND",-112.6382,39.4507,1451,"AGRIMET","165263"
"KI69","CLERMONT COU",-84.2103,39.0783,257,"ASOS","166090"
"KOCQ","J DOUGLAS BA",-87.9097,44.8742,184,"ASOS","166091"
"KRNV","CLEVELAND MU",-90.7578,33.7611,42,"ASOS","166092"
"AVN01","AVONDALE",-104.3290,38.2056,1411,"COAGMET","166491"
"BNV01","BUENA VISTA",-106.1290,38.8315,2408,"COAGMET","166493"
"KDUB","DUBOIS MUNIC",-109.6903,43.5483,2224,"ASOS","166605"
"K54J","DEFUNIAK SPR",-86.1539,30.7311,88,"ASOS","167120"
"KANQ","TRI-STATE ST",-85.0836,41.6397,303,"ASOS","167121"
"KCFD","COULTER FIEL",-96.3314,30.7158,112,"ASOS","167122"
"KOPL","ST LANDRY PA",-92.0994,30.5583,23,"ASOS","167124"
"KT20","ROGER M DREY",-97.4642,29.5292,108,"ASOS","167126"
"KCMD","FOLSOM FIELD",-86.8583,34.2689,294,"ASOS","167977"
"KDWX","DIXON AIRPOR",-107.4925,41.0375,1996,"ASOS","167978"
"KPRS","PRESIDIO LEL",-104.3614,29.6342,896,"ASOS","167980"
"KY23","CHETEK MUNI-",-91.6369,45.3067,322,"ASOS","167981"
"KDCY","DAVIES COUNT",-87.1297,38.7006,143,"ASOS","168508"
"KDYA","DEMOPOLIS MU",-87.9542,32.4639,34,"ASOS","168509"
"KFWB","BRANSON WEST",-93.4022,36.6983,411,"ASOS","168512"
"KLXY","MEXIA-LIMEST",-96.5144,31.6411,166,"ASOS","168513"
"KOWP","WILLIAM R PO",-96.1519,36.1753,272,"ASOS","169109"
"KSJS","BIG SANDY RE",-82.6367,37.7511,372,"ASOS","169110"
"K5M9","MARION-CRITT",-88.1097,37.3363,11,"ASOS","169452"
"KC35","REEDSPORT MU",-89.9833,43.5258,276,"ASOS","169453"
"KM25","MAYFIELD GRA",-88.5847,36.7697,159,"ASOS","169456"
"KMMI","MCMINN COUNT",-84.5617,35.3992,266,"ASOS","169457"
"KMQJ","INDIANAPOLIS",-85.8969,39.8436,263,"ASOS","169458"
"KN03","CORTLAND CO",-76.2150,42.5928,365,"ASOS","169459"
"KUSE","FULTON COUNT",-84.1272,41.6097,238,"ASOS","169460"
"KAFO","AFTON MUNICI",-110.9422,42.7089,1896,"ASOS","169761"
"KF70","FRENCH VALLE",-117.1286,33.5742,411,"ASOS","169762"
"KRZR","CLEVELAND RE",-84.7997,35.2114,262,"ASOS","169763"
"EFHW","ENTIAT FISH",-120.3237,47.6980,315,"AGRIMET","169844"
"MDEO","MOODY FARMS",-121.0762,44.8779,399,"AGRIMET","169845"
"MDNO","MOODY FARMS",-121.0675,44.8737,402,"AGRIMET","169846"
"MDSO","MOODY FARMS",-121.0651,44.8647,426,"AGRIMET","169847"
"MDTO","MOODY FARMS",-121.0795,44.8694,384,"AGRIMET","169848"
"MDXO","MOODY FARMS",-121.0683,44.8691,391,"AGRIMET","169849"
"MWSO","MIDDLE WARM",-121.1479,44.8542,432,"AGRIMET","169850"
"TFGI","TWIN FALLS F",-114.6016,42.5688,1147,"AGRIMET","169851"
"BFGI","BOISE FAIRGR",-116.2742,43.6530,800,"AGRIMET","169934"
"KCZT","DIMMIT COUNT",-99.8236,28.5222,182,"ASOS","170006"
"KMCX","WHITE COUNTY",-86.7667,40.7089,206,"ASOS","170007"
"CYRQ","TROIS-RIVIER",-72.6800,46.3533,61,"ASOS","170008"
"KAXV","NEIL ARMSTRO",-84.2981,40.4936,278,"ASOS","170248"
"KBHC","BAXLEY MUNIC",-82.3939,31.7139,61,"ASOS","170249"
"KHZL","HAZELTON MUN",-75.9950,40.9867,489,"ASOS","170250"
"GREI","GRACE",-111.7361,42.5150,1661,"AGRIMET","171498"
"OSGI","OSGOOD",-112.0757,43.5888,1471,"AGRIMET","171499"
"RGBI","RIGBY",-111.8792,43.6772,1488,"AGRIMET","171500"
"RRII","RIRIE",-111.7006,43.6103,1547,"AGRIMET","171501"
"SHLI","SHELLEY",-112.1427,43.4345,1417,"AGRIMET","171502"
"TERI","TERRETON",-112.4183,43.8417,1461,"AGRIMET","171546"
"SUGI","SUGAR CITY",-111.7376,43.8966,1492,"AGRIMET","171547"
"IFAI","IDAHO FALLS",-112.0501,43.5041,1435,"AGRIMET","171548"
"ICHI","RICHFIELD",-114.1346,43.0606,1328,"AGRIMET","171549"
"OWEI","HOWE",-112.9773,43.7841,1468,"AGRIMET","171550"
"MDKI","MINIDOKA",-113.5897,42.8044,1306,"AGRIMET","171552"
"TABI","TABER",-112.6918,43.3187,1442,"AGRIMET","171553"
"ROBI","ROBERTS",-112.1211,43.7435,1451,"AGRIMET","171554"
"RRCI","ARCO",-113.2971,43.6246,1627,"AGRIMET","171555"
"ACKI","BLACKFOOT",-112.3332,43.1899,1378,"AGRIMET","171556"
"AKR02","AKRON",-103.1420,40.1548,1383,"COAGMET","171654"
"BRG01","BRIGGSDALE",-104.3190,40.5947,1481,"COAGMET","171655"
"BRL02","BURLINGTON S",-102.1090,39.2651,1271,"COAGMET","171658"
"BRL03","BURLINGTON 3",-102.1960,39.3374,1240,"COAGMET","171659"
"CNN01","CANON CITY",-105.1780,38.4319,1607,"COAGMET","171661"
"COW01","COWDREY",-106.3360,40.8659,2406,"COAGMET","171662"
"CTR01","CENTER",-106.1440,37.7067,2348,"COAGMET","171663"
"CTR02","CENTER #2",-106.0380,37.8288,2319,"COAGMET","171664"
"DLT01","DELTA",-108.1180,38.7342,1527,"COAGMET","171666"
"DVC01","DOVE CREEK",-108.9540,37.7265,2010,"COAGMET","171667"
"FTC01","FORT COLLINS",-105.1370,40.5947,1561,"COAGMET","171671"
"FTC03","CSU - ARDEC",-105.0000,40.6525,1558,"COAGMET","171672"
"FTL01","FORT LUPTON",-104.8490,40.0011,1541,"COAGMET","171673"
"FWL01","FOWLER",-104.0320,38.1351,1321,"COAGMET","171675"
"GLY04","GREELEY 4",-104.6380,40.4487,1427,"COAGMET","171678"
"HEB01","HEBRON",-106.3880,40.5455,2490,"COAGMET","171679"
"HLY01","HOLLY",-102.0900,38.0700,1108,"COAGMET","171680"
"HLY02","HOLLY #2",-102.2410,38.1361,1088,"COAGMET","171681"
"HNE01","HOEHNE",-104.3130,37.2893,1715,"COAGMET","171682"
"HXT01","HAXTUN",-102.6470,40.6722,1231,"COAGMET","171685"
"HYK02","HOLYOKE",-102.0890,40.4909,1138,"COAGMET","171687"
"IDL01","IDALIA",-102.3020,39.7312,1212,"COAGMET","171688"
"ILF01","ILIFF",-103.0450,40.7678,1165,"COAGMET","171689"
"JFN01","JEFFERSON",-105.8110,39.3542,2883,"COAGMET","171690"
"KRK01","KIRK",-102.6210,39.6554,1284,"COAGMET","171691"
"KSY01","KERSEY 1",-104.5320,40.3768,1410,"COAGMET","171692"
"LAM01","LAMAR #1",-102.5960,37.9807,1151,"COAGMET","171693"
"LAM03","LAMAR #3",-102.7130,37.9798,1194,"COAGMET","171695"
"LAM04","LAMAR #4",-102.5990,38.1539,1129,"COAGMET","171696"
"LAR01","LARAND",-106.3000,40.6126,2515,"COAGMET","171697"
"LCN01","LUCERNE",-104.7070,40.4756,1448,"COAGMET","171698"
"LJR01","LAJARA",-105.9720,37.2443,2315,"COAGMET","171699"
"LJT01","LAJUNTA",-103.3660,38.0778,1207,"COAGMET","171700"
