This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"213455","HALLACK",-96.9406,48.7714,248,"COOP","19061"
"213567","HASTINGS DAM",-92.8667,44.7667,212,"COOP","19067"
"213808","HOKAH 1S",-91.3550,43.7464,215,"COOP","19084"
"214106","ITASCA UNIV",-95.1928,47.2258,454,"COOP","19102"
"214176","JORDAN 1 S",-93.6167,44.6500,283,"COOP","19104"
"214191","KABETOGAMA",-93.0294,48.4453,349,"COOP","19105"
"214373","KIMBALL 3N",-94.3056,45.3531,349,"COOP","19110"
"214418","LA CRESCENT",-91.3100,43.8658,197,"COOP","19113"
"214433","LAKE BRONSON",-96.6339,48.7228,290,"COOP","19116"
"214438","LAKE CITY",-92.2786,44.4308,216,"COOP","19117"
"214453","LAKEFIELD 2",-95.1519,43.7022,466,"COOP","19120"
"214534","LAKE WILSON",-95.9572,43.9981,525,"COOP","19122"
"214546","LAMBERTON SW",-95.3153,44.2394,349,"COOP","19124"
"214652","LEECH LAKE D",-94.2228,47.2467,397,"COOP","19128"
"214778","LITCHFIELD",-94.5375,45.1369,345,"COOP","19133"
"214861","LONG PRAIRIE",-94.8731,45.9800,393,"COOP","19138"
"214884","LOWER ST ANT",-93.1833,44.9833,290,"COOP","19139"
"214994","MADISON SEWA",-96.1750,45.0069,329,"COOP","19145"
"215204","MARSHALL",-95.7908,44.4706,351,"COOP","19157"
"215325","MELROSE",-94.8022,45.6775,366,"COOP","19163"
"215392","MILACA",-93.6333,45.7667,336,"COOP","19164"
"215400","MILAN 1 NW",-95.9269,45.1219,311,"COOP","19165"
"215482","MINNEOTA",-95.9961,44.5622,357,"COOP","19173"
"215488","MINNESOTA CI",-91.8122,44.1600,204,"COOP","19175"
"215615","MORA",-93.3000,45.8833,306,"COOP","19187"
"215638","MORRIS WC EX",-95.8747,45.5903,347,"COOP","19188"
"215838","NEW HOPE",-93.3667,45.0167,287,"COOP","19194"
"215902","NEW YORK MIL",-95.3794,46.5106,427,"COOP","19200"
"215989","NORTHOME 3S",-94.2556,47.8358,431,"COOP","19205"
"216166","ONAMIA RANGE",-93.6672,46.0675,384,"COOP","19211"
"216211","ORR 3E",-92.7636,48.0508,401,"COOP","19213"
"216225","ORTONVILLE 1",-96.4292,45.3092,335,"COOP","19217"
"216276","OTTERTAIL",-95.5464,46.4314,416,"COOP","19221"
"216287","OWATONNA",-93.2333,44.1000,351,"COOP","19222"
"216405","PELICAN RAPI",-96.0886,46.5689,418,"COOP","19227"
"216547","PINE RIVER D",-94.1089,46.6694,381,"COOP","19232"
"216565","PIPESTONE",-96.3258,44.0139,520,"COOP","19233"
"216612","POKEGAMA DAM",-93.5861,47.2508,390,"COOP","19236"
"216654","PRESTON",-92.0747,43.6725,283,"COOP","19238"
"216787","RED LAKE FAL",-96.2806,47.8825,307,"COOP","19245"
"216795","RED LAKE IND",-95.0161,47.8769,372,"COOP","19246"
"216817","RED WING",-92.5333,44.5667,210,"COOP","19247"
"216822","RED WING DAM",-92.6100,44.6103,206,"COOP","19248"
"216920","RICE",-94.2078,45.7578,332,"COOP","19256"
"217107","ROSEMOUNT AG",-93.0975,44.7178,290,"COOP","19271"
"217149","ROTHSAY",-96.2869,46.4808,377,"COOP","19272"
"217184","RUSHFORD",-91.7500,43.8053,235,"COOP","19274"
"217326","ST JAMES FIL",-94.6122,43.9908,319,"COOP","19282"
"217405","ST PETER 2 S",-93.9903,44.3061,259,"COOP","19290"
"217460","SANDY LAKE D",-93.3211,46.7953,376,"COOP","19292"
"217502","SANTIAGO 3 E",-93.7667,45.5500,311,"COOP","19293"
"217602","SHERBURN 3 W",-94.7744,43.6303,402,"COOP","19299"
"217941","SPRING VALLE",-92.3925,43.6933,389,"COOP","19309"
"218039","STILLWATER 2",-92.8522,45.0453,274,"COOP","19313"
"218227","THEILMAN 1 S",-92.1942,44.2814,244,"COOP","19318"
"218254","THORHULT",-95.2481,48.2325,378,"COOP","19323"
"218311","TOWER 3 S",-92.2858,47.7553,445,"COOP","19327"
"218323","TRACY",-95.6308,44.2394,428,"COOP","19328"
"218421","TWO HARBORS",-91.7067,47.1253,413,"COOP","19334"
"218477","VADNAIS LAKE",-93.1042,45.0589,271,"COOP","19338"
"218552","WABASHA",-92.0486,44.3850,213,"COOP","19342"
"218692","WASECA EXP S",-93.5328,44.0725,351,"COOP","19352"
"218700","WASKISH 4NE",-94.3939,48.2064,366,"COOP","19353"
"218729","WATSON 1 NE",-95.7894,45.0225,289,"COOP","19355"
"218808","WELLS",-93.7333,43.7333,365,"COOP","19357"
"218907","WHEATON",-96.4953,45.8050,310,"COOP","19360"
"218986","WILD RIVER S",-92.7489,45.5231,287,"COOP","19366"
"219033","WINDOM",-95.1194,43.8736,419,"COOP","19372"
"219046","WINNEBAGO",-94.1883,43.7689,338,"COOP","19373"
"219059","WINNIBIGOSHI",-94.0586,47.4306,401,"COOP","19374"
"219072","WINONA DAM 5",-91.6703,44.0875,202,"COOP","19376"
"219134","WOLF RIDGE E",-91.2167,47.4500,427,"COOP","19382"
"219170","WORTHINGTON",-95.5803,43.6450,479,"COOP","19386"
"219173","WRIGHT 4 NW",-93.0700,46.7181,395,"COOP","19387"
"220021","ABERDEEN",-88.5214,33.8300,60,"COOP","19396"
"220173","AMORY LOCK &",-88.4883,34.0117,70,"COOP","19405"
"220237","ARKABUTLA DA",-90.1336,34.7497,73,"COOP","19410"
"220290","ASHLAND",-89.1767,34.8328,195,"COOP","19411"
"220488","BATESVILLE 2",-89.9806,34.3061,67,"COOP","19416"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP","19421"
"220656","BELMONT 2 SS",-88.1994,34.4772,187,"COOP","19423"
"220792","BILOXI",-89.0008,30.3931,3,"COOP","19425"
"221389","CANTON 4N",-90.0361,32.6714,76,"COOP","19446"
"221738","CLEVELAND",-90.7389,33.7367,40,"COOP","19458"
"221804","COFFEEVILLE",-89.6714,33.9803,73,"COOP","19461"
"221860","COLLINSVILLE",-88.7603,32.4200,94,"COOP","19466"
"221865","COLUMBIA",-89.8361,31.2503,46,"COOP","19467"
"221962","CORINTH 7 SW",-88.6178,34.8792,141,"COOP","19473"
"223441","GLOSTER",-91.0186,31.2022,131,"COOP","19514"
"223700","GUNTOWN 3 NW",-88.7036,34.4839,110,"COOP","19529"
"223975","HERNANDO",-89.9853,34.8161,116,"COOP","19536"
"224869","LAMBERT 1 W",-90.3058,34.2017,47,"COOP","19563"
"225070","LIBERTY 5 W",-90.8944,31.1631,105,"COOP","19570"
"225361","MACON 3 N",-88.5586,33.1544,76,"COOP","19581"
"226484","OCEAN SPRING",-88.7169,30.3594,3,"COOP","19621"
"226527","OLIVE BRANCH",-89.8472,34.9356,88,"COOP","19627"
"226644","P HARRISON T",-89.1531,32.4031,140,"COOP","19634"
"227066","PLEASANT HIL",-89.9119,34.8989,108,"COOP","19655"
"227106","PONTOTOC",-88.9928,34.2547,153,"COOP","19656"
"227111","PONTOTOC EXP",-88.9983,34.1381,123,"COOP","19658"
"227128","POPLARVILLE",-89.5453,30.8408,95,"COOP","19659"
"227815","SARDIS DAM",-89.7903,34.3961,70,"COOP","19688"
"228374","STATE UNIVER",-88.7822,33.4692,56,"COOP","19705"
"229006","TUPELO 3",-88.6953,34.2356,79,"COOP","19728"
"229079","UNIVERSITY",-89.5358,34.3803,116,"COOP","19734"
"229173","VERONA EXPER",-88.7167,34.2000,99,"COOP","19742"
"229426","WAVELAND",-89.3831,30.2947,2,"COOP","19755"
"229439","WAYNESBORO 2",-88.6708,31.6775,61,"COOP","19756"
"229639","WIGGINS",-89.1333,30.8667,75,"COOP","19767"
"229743","WINONA 5 E",-89.6353,33.4881,119,"COOP","19772"
"230051","ALBANY",-94.3308,40.2486,267,"COOP","19784"
"230127","ALTON 6 SE",-91.3044,36.6300,247,"COOP","19788"
"230163","ANDERSON 3W",-94.4853,36.6450,338,"COOP","19792"
"230204","APPLETON CIT",-94.0281,38.1869,260,"COOP","19796"
"230360","AVA 6W",-92.7558,37.0089,382,"COOP","19804"
"230608","BETHANY",-94.0269,40.2575,289,"COOP","19814"
"230657","BILLINGS 2 N",-93.5500,37.0839,412,"COOP","19815"
"230747","BLUE LICK",-93.1967,39.0156,241,"COOP","19821"
"230789","BOLIVAR 1 NE",-93.3911,37.6167,315,"COOP","19824"
"230824","BOONVILLE 4S",-92.8103,38.9392,214,"COOP","19831"
"230856","BOWLING GREE",-91.2594,39.3839,241,"COOP","19832"
"230887","BRANSON AP",-93.1969,36.5258,397,"COOP","19835"
"231087","BUFFALO 2 N",-93.1067,37.6667,331,"COOP","19840"
"231141","BURLINGTON J",-95.0894,40.4450,293,"COOP","19843"
"231145","BUTLER 4W",-94.4050,38.2611,241,"COOP","19845"
"231216","CAMERON",-94.2531,39.7414,308,"COOP","19851"
"231275","CANTON L AND",-91.5158,40.1433,149,"COOP","19853"
"231283","CAP AU GRIS",-90.6886,39.0031,137,"COOP","19854"
"231340","CARROLLTON",-93.4886,39.3594,215,"COOP","19860"
"231383","CASSVILLE RA",-93.8578,36.6728,408,"COOP","19865"
"231580","CHILLICOTHE",-93.5592,39.7850,212,"COOP","19872"
"231600","CLARENCE CAN",-91.6450,39.5253,214,"COOP","19875"
"231640","CLARKSVILLE",-90.9053,39.3731,140,"COOP","19876"
"231674","CLEARWATER D",-90.7756,37.1319,201,"COOP","19877"
"231773","COLOMA",-93.5222,39.5378,238,"COOP","19884"
"231822","CONCEPTION",-94.6833,40.2394,338,"COOP","19892"
"231837","CONCORDIA",-93.5703,38.9783,233,"COOP","19893"
"231924","COSBY 2 W",-94.7078,39.8536,277,"COOP","19895"
"232043","CUBA",-91.4000,38.0667,305,"COOP","19901"
"232240","DIAMOND 2 W",-94.3519,36.9858,326,"COOP","19910"
"232302","DORA",-92.2328,36.7797,302,"COOP","19913"
"232503","ELDON",-92.5808,38.3486,283,"COOP","19923"
"232511","ELDORADO SPR",-94.0156,37.8639,280,"COOP","19924"
"232591","ELSBERRY 1 S",-90.7847,39.1506,137,"COOP","19931"
"232619","EMINENCE 1 N",-91.3589,37.1561,195,"COOP","19935"
"232809","FARMINGTON",-90.4103,37.7922,283,"COOP","19945"
"232850","FESTUS",-90.3981,38.2306,183,"COOP","19952"
"232941","FLEMINGTON 3",-93.4483,37.7925,311,"COOP","19954"
"232981","FORT LEONARD",-92.1052,37.7479,342,"COOP","19956"
"233043","FREEDOM",-91.6900,38.4647,227,"COOP","19959"
"233094","GALENA",-93.4661,36.8042,319,"COOP","19962"
"233222","GLASGOW",-92.8483,39.2242,180,"COOP","19970"
"233262","GOLDEN CITY",-94.0836,37.3036,330,"COOP","19971"
"233375","GRANT CITY 5",-94.4978,40.4639,332,"COOP","19979"
"233420","GREENFIELD",-93.8494,37.4214,317,"COOP","19981"
"233562","HALLTOWN 5 N",-93.7275,37.2531,300,"COOP","19987"
"233601","HANNIBAL WAT",-91.3719,39.7233,217,"COOP","19991"
"233661","HARTVILLE",-92.5164,37.2453,396,"COOP","19994"
"233838","HIGGINSVILLE",-93.7075,39.0733,255,"COOP","20001"
"234019","HOUSTON 1 NE",-91.9483,37.3411,394,"COOP","20007"
"234136","IBERIA",-92.2889,38.0892,284,"COOP","20010"
"234271","JEFFERSON CI",-92.1833,38.5833,204,"COOP","20015"
"234290","JERICO SPRIN",-93.9939,37.5772,301,"COOP","20018"
"234382","KEARNEY 2 W",-94.4081,39.3428,250,"COOP","20049"
"234660","LAKE WAPPAPE",-90.3167,36.9425,122,"COOP","20066"
"234694","LAKESIDE",-92.6208,38.2044,180,"COOP","20067"
"234705","LAMAR",-94.2697,37.4994,299,"COOP","20068"
"234825","LEBANON 2 W",-92.6936,37.6850,367,"COOP","20076"
"234919","LICKING 4 N",-91.8831,37.5544,360,"COOP","20085"
"235027","LOCKWOOD",-93.9489,37.3908,326,"COOP","20090"
"235050","LONG BRANCH",-92.5064,39.7506,250,"COOP","20092"
"235098","LOUISIANA",-91.0464,39.4514,156,"COOP","20094"
"235130","LURAY 2 N",-91.8781,40.4892,226,"COOP","20096"
"235207","MALDEN MUNIC",-89.9894,36.5994,88,"COOP","20101"
"235307","MARSHFIELD",-92.9097,37.3381,454,"COOP","20106"
"235492","MEMPHIS",-92.1667,40.4608,235,"COOP","20114"
"235541","MEXICO",-91.8861,39.1756,244,"COOP","20116"
"235562","MIDDLETOWN",-91.4142,39.1244,207,"COOP","20119"
"235594","MILLER 1 E",-93.8258,37.2136,399,"COOP","20122"
"235671","MOBERLY",-92.4369,39.4194,262,"COOP","20123"
"235704","MONETT 4 SW",-93.9619,36.8619,421,"COOP","20125"
"235708","MONROE CITY",-91.7333,39.6500,219,"COOP","20126"
"235715","MONTAUK STAT",-91.6825,37.4525,283,"COOP","20127"
"235784","MORRISVILLE",-93.4431,37.4603,335,"COOP","20133"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP","20137"
"235916","NAPOLEON",-94.0639,39.1331,207,"COOP","20142"
"235976","NEOSHO",-94.3600,36.8639,308,"COOP","20144"
"235987","NEVADA WATER",-94.3733,37.8394,250,"COOP","20145"
"236269","ODESSA 4 SE",-93.8261,38.9525,243,"COOP","20162"
"236402","OSCEOLA",-93.7000,38.0500,233,"COOP","20169"
"236452","OZARK",-93.2339,37.0194,346,"COOP","20173"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP","20174"
"236563","PATTONSBURG",-94.1294,40.0147,251,"COOP","20182"
"236641","PERRYVILLE W",-89.9200,37.7342,153,"COOP","20184"
"236745","PLEASANT HIL",-94.2647,38.8100,305,"COOP","20196"
"236777","POMME DE TER",-93.3169,37.9050,274,"COOP","20203"
"236826","POTOSI 5 SW",-90.8600,37.8908,314,"COOP","20208"
"236866","PRINCETON",-93.5839,40.3986,299,"COOP","20211"
"237263","ROLLA UNI OF",-91.7758,37.9572,356,"COOP","20230"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP","20235"
"237309","ROUND SPRING",-91.4278,37.2597,249,"COOP","20237"
"237397","ST CHARLES E",-90.5169,38.8147,142,"COOP","20239"
"237398","ST CHARLES 7",-90.5231,38.6856,137,"COOP","20240"
"237414","STE GENEVIEV",-90.0500,37.9667,115,"COOP","20244"
"237452","ST LOUIS SCI",-90.2706,38.6314,150,"COOP","20251"
"237475","ST PETERS 2",-90.6106,38.7556,169,"COOP","20260"
"237506","SALEM",-91.5364,37.6331,366,"COOP","20262"
"237578","SAVERTON LOC",-91.2494,39.6361,144,"COOP","20265"
"237632","SEDALIA WATE",-93.2228,38.6753,238,"COOP","20266"
"237656","SENECA 1 W",-94.6214,36.8333,263,"COOP","20269"
"237720","SHELBINA",-92.0456,39.6989,226,"COOP","20271"
"237862","SMITHVILLE L",-94.5553,39.3903,276,"COOP","20280"
"238051","STEFFENVILLE",-91.8872,39.9714,210,"COOP","20289"
"238082","STOCKTON DAM",-93.7725,37.6968,281,"COOP","20291"
"238184","SUMMERSVILLE",-91.6533,37.1778,360,"COOP","20296"
"238252","TABLE ROCK D",-93.3075,36.5972,250,"COOP","20299"
"238292","TARKIO #2",-95.3867,40.4372,298,"COOP","20301"
"238313","TECUMSEH",-92.2567,36.5886,250,"COOP","20303"
"238444","TRENTON",-93.6086,40.0825,255,"COOP","20306"
"238466","TRUMAN DAM &",-93.3989,38.2581,193,"COOP","20308"
"238555","VALLEY CITY",-93.6097,38.8650,216,"COOP","20317"
"238577","VANDALIA",-91.4833,39.3167,233,"COOP","20322"
"238603","VERSAILLES 2",-92.8519,38.4400,300,"COOP","20326"
"238609","VIBURNUM",-91.1328,37.7119,389,"COOP","20327"
"238700","WAPPAPELLO D",-90.2836,36.9231,125,"COOP","20335"
"238754","WASOLA",-92.5711,36.7922,393,"COOP","20346"
"238770","WAVERLY 3 W",-93.5211,39.2106,268,"COOP","20348"
"238777","WAYNESVILLE",-92.2319,37.8133,271,"COOP","20350"
"238805","WELDON SPRIN",-90.6828,38.6989,178,"COOP","20353"
"238880","WEST PLAINS",-91.8347,36.7425,308,"COOP","20356"
"238910","WHITE CHURCH",-91.7719,36.9011,311,"COOP","20358"
"239034","WINDSOR #2",-93.5314,38.5331,267,"COOP","20364"
"239056","WINONA FORES",-91.3333,37.0000,303,"COOP","20365"
"240075","ALBERTON",-114.4781,47.0036,933,"COOP","20372"
"240111","ALDER 19S",-112.0856,45.0961,1752,"COOP","20376"
"240199","ANACONDA",-112.9569,46.1314,1609,"COOP","20381"
"240364","AUGUSTA",-112.3964,47.4931,1241,"COOP","20389"
"240636","BELLTOWER",-104.3889,45.6261,979,"COOP","20407"
"240739","BIDDLE",-105.3381,45.0983,1015,"COOP","20412"
"240743","BIDDLE 8 SW",-105.4856,45.0403,1096,"COOP","20413"
"240755","BIGFORK 13 S",-114.0331,47.8750,887,"COOP","20417"
"240770","BIG SANDY",-110.0608,48.1350,844,"COOP","20422"
"240780","BIG TIMBER",-109.9503,45.8328,1280,"COOP","20424"
"240801","BILLINGS WFO",-108.5706,45.7508,971,"COOP","20428"
"240802","BILLINGS WAT",-108.4811,45.7717,944,"COOP","20429"
"241044","BOZEMAN MONT",-111.0453,45.6622,1497,"COOP","20450"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP","20452"
"241084","BRANDENBERG",-106.2314,45.8161,844,"COOP","20456"
"241088","BREDETTE",-105.2706,48.5475,804,"COOP","20457"
"241102","BRIDGER 2 N",-108.9092,45.3261,1092,"COOP","20458"
"241164","BROCKTON 20",-104.9006,47.8711,722,"COOP","20462"
"241169","BROCKWAY 3 W",-105.8300,47.2875,802,"COOP","20463"
"241231","BRUSETT 3 N",-107.3114,47.4647,906,"COOP","20467"
"241297","BUSBY",-106.9597,45.5397,1045,"COOP","20470"
"241342","BYNUM 4 SSE",-112.3000,47.9333,1226,"COOP","20476"
"241525","CARTER 14 W",-111.2192,47.7919,1052,"COOP","20486"
"241722","CHINOOK",-109.2256,48.5883,738,"COOP","20497"
"241730","CHINOOK 35 S",-109.0044,48.1731,1024,"COOP","20499"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP","20500"
"241738","CHOTEAU 8NE",-112.0222,47.8642,1140,"COOP","20501"
"241758","CIRCLE",-105.5950,47.4122,754,"COOP","20502"
"241840","CLYDE PARK",-110.5989,45.8900,1490,"COOP","20510"
"241875","COHAGEN",-106.6167,47.0567,831,"COOP","20512"
"241883","COHAGAN 21 E",-106.1706,47.0244,802,"COOP","20514"
"241905","COLSTRIP",-106.6336,45.8944,981,"COOP","20516"
"241938","COLUMBUS",-109.2675,45.6444,1098,"COOP","20520"
"241974","CONRAD",-111.9614,48.1794,1082,"COOP","20525"
"241984","CONTENT 3 SS",-107.5486,47.9764,753,"COOP","20528"
"242104","CRESTON",-114.1342,48.1889,896,"COOP","20538"
"242122","CULBERTSON",-104.5092,48.1503,592,"COOP","20540"
"242275","DEER LODGE 3",-112.7975,46.3911,1478,"COOP","20558"
"242409","DILLON WMCE",-112.6447,45.2128,1593,"COOP","20570"
"242550","DUNKIRK 19 N",-111.4747,48.7167,1013,"COOP","20588"
"242689","EKALAKA",-104.5461,45.8903,1044,"COOP","20604"
"242793","ENNIS",-111.7242,45.3475,1510,"COOP","20612"
"242820","ETHRIDGE",-112.1250,48.5578,1080,"COOP","20616"
"242827","EUREKA RANGE",-115.0644,48.8978,772,"COOP","20618"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP","20629"
"243098","FORSYTH",-106.6744,46.2719,767,"COOP","20632"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP","20634"
"243113","FORT BENTON",-110.6747,47.8106,803,"COOP","20635"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP","20646"
"243346","GALATA 16 SW",-111.5675,48.2922,1082,"COOP","20654"
"243486","GIBSON 2 NE",-109.4939,46.0400,1361,"COOP","20673"
"243489","GIBSON DAM",-112.7536,47.6017,1399,"COOP","20675"
"243530","GILDFORD",-110.3022,48.5653,860,"COOP","20676"
"243554","GLASGOW 14 N",-106.8569,48.3511,646,"COOP","20679"
"243555","GLASGOW WFO",-106.6256,48.2231,692,"COOP","20680"
"243581","GLENDIVE",-104.7183,47.1064,633,"COOP","20685"
"243707","GRANT 5 SE",-113.0283,44.9411,1762,"COOP","20693"
"243727","GRASS RANGE",-108.8031,47.0258,1064,"COOP","20696"
"243753","GREAT FALLS",-111.3847,47.4597,1129,"COOP","20702"
"243915","HARDIN",-107.6081,45.7322,885,"COOP","20712"
"243934","HARLEM 20 S",-108.6775,48.2383,821,"COOP","20716"
"243939","HARLOWTON",-109.8306,46.4331,1269,"COOP","20717"
"243947","HARLOWTON 11",-109.9475,46.5775,1403,"COOP","20719"
"244038","HEBGEN DAM",-111.3392,44.8667,1978,"COOP","20733"
"244084","HERON 2 NW",-116.0014,48.0800,683,"COOP","20739"
"244133","HIGHWOOD 7 N",-110.6681,47.6422,1036,"COOP","20742"
"244174","HINGHAM 12 N",-110.4550,48.7261,899,"COOP","20745"
"244180","HINSDALE 4 S",-107.1528,48.3475,855,"COOP","20747"
"244181","HINSDALE 21",-107.3128,48.1267,718,"COOP","20748"
"244241","HOLTER DAM",-112.0122,46.9914,1063,"COOP","20754"
"244248","HOMESTEAD 5",-104.4558,48.4189,636,"COOP","20756"
"244302","HOYT 3 SW",-104.8689,46.9247,648,"COOP","20759"
"244328","HUNGRY HORSE",-114.0217,48.3425,963,"COOP","20760"
"244345","HUNTLEY EXPE",-108.2444,45.9228,925,"COOP","20763"
"244358","HYSHAM",-107.2278,46.2942,798,"COOP","20765"
"244364","HYSHAM 25 SS",-107.1375,45.9353,945,"COOP","20766"
"244386","INGOMAR 14 N",-107.2078,46.7392,852,"COOP","20770"
"244512","JOPLIN",-110.7719,48.5600,1013,"COOP","20778"
"244558","KALISPELL GL",-114.2636,48.3042,901,"COOP","20786"
"244820","LAKEVIEW",-111.8125,44.5994,2045,"COOP","20801"
"244896","LAURIN 2NE",-112.0967,45.3681,1584,"COOP","20806"
"244978","LEWISTOWN 11",-109.4114,46.9056,1513,"COOP","20810"
"245011","LIBBY DAM (B",-115.3181,48.4100,643,"COOP","20816"
"245043","LINDBERGH LA",-113.7125,47.4083,1317,"COOP","20823"
"245045","LINDSAY",-105.1522,47.2253,820,"COOP","20824"
"245123","LOGAN LANDFI",-111.4164,45.8814,1293,"COOP","20836"
"245153","LOMA 1 WNW",-110.5308,47.9442,786,"COOP","20840"
"245303","MAC KENZIE",-104.7353,46.1422,856,"COOP","20854"
"245334","MALTA",-107.8714,48.3589,689,"COOP","20855"
"245338","MALTA 7 E",-107.7286,48.3939,680,"COOP","20858"
"245340","MALTA 35 S",-107.9556,47.8417,794,"COOP","20860"
"245572","MEDICINE LAK",-104.4514,48.4828,592,"COOP","20874"
"245596","MELSTONE",-107.8689,46.6008,890,"COOP","20877"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP","20879"
"245668","MILDRED 5 N",-104.9619,46.7614,757,"COOP","20883"
"245740","MISSOULA 6 N",-114.0911,46.9244,974,"COOP","20896"
"245754","MIZPAH 4 NNW",-105.2919,46.2858,756,"COOP","20899"
"245791","MOLT 6 SW",-108.9703,45.7844,1219,"COOP","20901"
"245870","MOORHEAD 9 N",-105.7517,45.1758,981,"COOP","20908"
"245961","MYSTIC LAKE",-109.7311,45.2436,1995,"COOP","20919"
"246157","NORRIS MADIS",-111.6325,45.4856,1446,"COOP","20928"
"246236","OPHEIM 10 N",-106.3800,48.9997,877,"COOP","20936"
"246238","OPHEIM 12 SS",-106.3153,48.6956,912,"COOP","20937"
"246472","PHILIPSBURG",-113.3000,46.3158,1606,"COOP","20952"
"246601","PLEVNA",-104.5164,46.4178,847,"COOP","20964"
"246640","POLSON KERR",-114.2419,47.6775,832,"COOP","20973"
"246647","POMPEYS PILL",-108.0261,46.2167,1056,"COOP","20974"
"246672","PORT OF MORG",-107.8322,48.9997,863,"COOP","20977"
"246685","POTOMAC",-113.5744,46.8814,1103,"COOP","20978"
"246691","POWDERVILLE",-105.0350,45.8525,853,"COOP","20979"
"246893","RAYMOND BORD",-104.5753,48.9947,727,"COOP","20987"
"246918","RED LODGE 2",-109.2375,45.2131,1676,"COOP","20990"
"247034","RIDGEWAY 1 S",-104.4478,45.5022,1011,"COOP","21006"
"247128","ROBERTS 1 N",-109.1697,45.3753,1423,"COOP","21012"
"247220","ROUNDUP 15 S",-108.7403,46.3256,1032,"COOP","21023"
"247247","RUDYARD 19 S",-110.6019,48.2783,877,"COOP","21026"
"247248","RUDYARD 21 N",-110.5961,48.8542,914,"COOP","21027"
"247263","RYEGATE 18 N",-109.3442,46.5333,1353,"COOP","21033"
"247265","SACO 1 NNW",-107.3528,48.4661,666,"COOP","21035"
"247286","SAINT IGNATI",-114.0983,47.3150,884,"COOP","21040"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP","21060"
"247448","SEELEY LAKE",-113.5203,47.2142,1250,"COOP","21062"
"247500","SHELBY",-111.8553,48.5042,1013,"COOP","21065"
"247540","SHONKIN 7 S",-110.5769,47.5319,1311,"COOP","21071"
"247560","SIDNEY",-104.1467,47.7283,589,"COOP","21072"
"247562","SIDNEY 2 S",-104.1564,47.6781,573,"COOP","21073"
"247620","SIMPSON 6 N",-110.2147,48.9992,858,"COOP","21078"
"247740","SONNETTE 2 W",-105.8683,45.4183,1189,"COOP","21085"
"247800","SPRINGDALE",-110.2256,45.7375,1287,"COOP","21091"
"247864","STANFORD",-110.2239,47.1547,1303,"COOP","21093"
"247894","STEVENSVILLE",-114.0911,46.5136,1036,"COOP","21095"
"248021","SUN RIVER 4",-111.7406,47.4778,1097,"COOP","21106"
"248165","TERRY",-105.3022,46.7939,685,"COOP","21117"
"248211","THOMPSON FAL",-115.3594,47.5933,725,"COOP","21122"
"248415","TURNER 11 N",-108.3894,48.9992,909,"COOP","21141"
"248430","TWIN BRIDGES",-112.3261,45.5472,1410,"COOP","21143"
"248455","ULM 8 SE TRU",-111.4400,47.3556,1017,"COOP","21145"
"248498","VALENTINE",-108.4983,47.3389,885,"COOP","21153"
"248777","WESTBY",-104.0500,48.8708,607,"COOP","21172"
"248809","WEST GLACIER",-113.9847,48.5003,961,"COOP","21175"
"248939","WHITEWATER",-107.6250,48.7597,711,"COOP","21192"
"249048","WINNETT 6NNE",-108.3164,47.0831,873,"COOP","21207"
"249054","WINNETT 12 S",-108.5664,46.9258,989,"COOP","21209"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP","21216"
"249187","YAAK 9 NNE",-115.6314,48.9500,937,"COOP","21225"
"249900","ZORTMAN",-108.5272,47.9178,1231,"COOP","21230"
"250001","ADAMS",-96.5119,40.4619,381,"COOP","21232"
"250030","AGATE 3 E",-103.7347,42.4244,1329,"COOP","21233"
"250070","ALBION",-98.0033,41.6842,546,"COOP","21237"
"250245","ANSELMO 2 SE",-99.8258,41.5975,794,"COOP","21250"
"250320","ARCADIA",-99.1231,41.4244,658,"COOP","21252"
"250355","ARNOLD",-100.1931,41.4242,838,"COOP","21254"
"250420","ATKINSON",-98.9783,42.5342,643,"COOP","21263"
"250435","AUBURN 5 ESE",-95.7469,40.3706,283,"COOP","21265"
"250525","BARTLETT 4 S",-98.5494,41.8278,652,"COOP","21271"
"250622","BEATRICE 1 N",-96.7500,40.2994,395,"COOP","21278"
"250734","BELGRADE",-98.0739,41.4636,520,"COOP","21285"
"250945","BLOOMFIELD",-97.6539,42.5992,515,"COOP","21300"
"250961","BLUE HILL 4",-98.5047,40.3058,610,"COOP","21303"
"251065","BRADSHAW",-97.7492,40.8822,524,"COOP","21306"
"251200","BROKEN BOW 2",-99.6750,41.4083,762,"COOP","21314"
